id,name,category_primary,region,tier,tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move,offset_severity,failure_modes,risk_level,action
08f2a9152aaf6199036552e7bc4cffcc,Nationwide Insurance: Cambridge Insurance Group LLC,notary_public,OH,4,no_building,39.5379727,-83.4366352,39.5379727,-83.4366352,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,"329 E Court St, Washington Court House, OH, 43160, US",0.0,0.0,0.0,simple,high,False,already_accurate,rural_or_sparse_area_risk,medium_risk,keep_original_pin
08f489eb508c63050353b5b573e563b6,Tax Lifeline LLC,professional_services,TX,4,no_building,29.8873217,-97.9246029,29.8873217,-97.9246029,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,"1101 Thorpe Ln, San Marcos, TX, 78666-7105, US",0.0,0.0,0.0,simple,high,False,already_accurate,rural_or_sparse_area_risk,medium_risk,keep_original_pin
08f29a561a0cd85c03cdc68255288f39,PACO Steel & Engineering Corp.,engineering_services,CA,4,no_building,33.8513616,-118.2181894,33.8513616,-118.2181894,0.3,No dedicated commercial structure is visible; the area appears to be industrial with no clear storefront.,gpt-4o-mini,"19818 S Alameda St, Compton, CA, 90221-6211, US",0.0,0.0,0.0,simple,high,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f2ab175ca5ca5d03ab32d6e5931fee,The Regency House,caterer,OH,4,no_building,41.103405,-80.714066,41.103405,-80.714066,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or an empty lot.,gpt-4o-mini,"3704 Mahoning Ave, Youngstown, OH, 44515-3020, US",0.0,0.0,0.0,simple,high,False,already_accurate,rural_or_sparse_area_risk,medium_risk,keep_original_pin
08f2666940d461890330dac3dbd7142f,Contract Screenprinting Inc.,screen_printing_t_shirt_printing,IL,1,standard_commercial,41.6970935,-88.237531,41.6970935,-88.237531,1.0,The current pin is already at the entrance of the building based on the provided address.,gpt-4o-mini,"10148 Clow Creek Rd, Plainfield, IL, 60585-6747, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f29b6d5d352755036ac504152622eb,Tempus West Valley Realty,videographer,AZ,4,no_building,33.63854444930663,-112.27886708465576,33.63854444930663,-112.27886708465576,0.3,No dedicated commercial structure is visible; the area appears to be a mix of commercial and residential buildings.,gpt-4o-mini,"10220 W Bell Rd Ste 103, Sun City, AZ, 85351, US",0.0,0.0,0.0,multi_tenant,high,False,already_accurate,multi_tenant_risk,medium_risk,keep_original_pin
08f2659a58872db50332bfe5ae096bf5,Potbelly Sandwich Shop,sandwich_shop,MS,1,standard_commercial,34.9627461,-89.8935552,34.96283402507138,-89.8931260485207,0.9,"The pin is placed at the main customer entrance of the Potbelly Sandwich Shop, which is visible on the street-facing facade. The entrance is identified by the door and signage, making it the correct location for customer access.",gpt-4o-mini,"5400 Goodman Rd, Olive Branch, MS, 38654-9869, US",40.310848868626,40.35619098282364,48.93907372726711,simple,low,True,large_offset,entrance_mismatch,high_risk,review_manually
08f2ad453525390c034dae0eed8c42df,Richie Ballance Flooring & Tile,carpet_store,NC,1,standard_commercial,35.69762,-77.94765,35.69762,-77.94765,1.0,"The current pin is already at the entrance of Richie Ballance Flooring & Tile, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"3042-F Forest Hills Rd SW, Wilson, NC, 27893, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch|multi_tenant_risk,medium_risk,keep_original_pin
08f2a896f6b5854803af4bb688f7b236,All My Sons Moving & Storage,storage_facility,NC,1,standard_commercial,35.910003,-78.7654427,35.910003,-78.7654427,1.0,"The current pin is already at the main customer entrance of the storage facility, as it is positioned at the storefront door or lobby entry facing the street.",gpt-4o-mini,"7417 Acc Blvd, Raleigh, NC, 27617-8406, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f2759301db539d0356df261133ee31,Palatine Farmers' Market,farmers_market,IL,3,open_space,42.1128041,-88.0469241,42.11248574427483,-88.0469241,0.9,"The pin is placed near the main access point of the farmers' market, which appears to be at the parking lot entrance on the south side of the market area.",gpt-4o-mini,"137 W Wood St, Palatine, IL, 60067-5003, US",35.3995415075149,35.43935932595218,35.43935932595218,simple,low,True,moderate_offset,entrance_mismatch|open_space_ambiguity|parking_lot_bias|rural_or_sparse_area_risk,high_risk,review_manually
08f266449c00cc880345dc74a77acb98,Cricket Wireless Authorized Retailer,mobile_phone_store,IL,1,standard_commercial,41.5520673,-88.1269097,41.5520673,-88.1269097,0.9,"The current pin is already at the center of the building, which is likely close to the main entrance. However, further verification of the storefront entrance is needed to ensure accuracy.",gpt-4o-mini,"1701 N Larkin Ave, Crest Hill, IL, 60403-0913, US",0.0,0.0,0.0,simple,low,False,already_accurate,centroid_bias|entrance_mismatch,medium_risk,keep_original_pin
08f446e2248194530328289b55bb672e,Exxpress Mart 24,convenience_store,TX,1,standard_commercial,30.324578,-94.1665339,30.324578,-94.1665339,1.0,"The current pin is already at the main customer entrance of Exxpress Mart 24, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"3025 Highway 96 Byp, Silsbee, TX, 77656-7167, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f489d59ab606c803517ccee128ff0f,Chateau Burg RV Resort,rv_park,TX,3,open_space,30.237558,-98.9018371,30.23765069080596,-98.9018371,0.9,"The pin is placed near the main entrance of the RV park, which is the most prominent access point for visitors.",gpt-4o-mini,"3255 S State Highway 16, Fredericksburg, TX, 78624, US",10.30674736898296,10.318340519513498,10.318340519513498,complex,high,True,minor_offset,entrance_mismatch|open_space_ambiguity,high_risk,review_manually
08f2751a1516908a03f814751e4effd5,Kwik Trip,convenience_store,WI,1,standard_commercial,44.9040267,-89.5831588,44.9040267,-89.5831588,1.0,"The current pin is already at the main customer entrance of the Kwik Trip, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"3207 Schofield Ave, Weston, WI, 54476-2566, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f2af02a84552a403085d499ed658b9,Starbucks,coffee_shop,NC,1,standard_commercial,36.0031195,-75.6551393,36.0031195,-75.6551393,1.0,"The current pin is already at the main customer entrance of the Starbucks, which is facing the street.",gpt-4o-mini,"1208 S Croatan Hwy, Kill Devil Hills, NC, 27948-8920, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f29b6d483656e903731964d5009641,"Windmill Suites Surprise, Ascend Hotel Collection",resort,AZ,1,standard_commercial,33.637745,-112.331292,33.63783432321337,-112.33086284852072,0.9,"The pin has been placed at the main entrance of Windmill Suites, which is visible on the street-facing facade. The entrance is marked by signage and a clear door opening, making it the appropriate location for customer access.",gpt-4o-mini,"12545 W Bell Rd, Surprise, AZ, 85378, US",40.95185318868716,40.99791631311013,49.717279931248605,complex,high,True,large_offset,entrance_mismatch|multi_tenant_risk|open_space_ambiguity,high_risk,review_manually
08f2651dac203d1e03fc19508b3f68e5,RIP Tavern,bar,MO,1,standard_commercial,38.2003604,-92.6323868,38.2003604,-92.6323868,1.0,"The current pin is already at the main customer entrance of RIP Tavern, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1151 Bagnell Dam Blvd, Lake Ozark, MO, 65049-9752, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f44cd58aba2526031baf9befdb7b61,Akin Distribution,food_delivery_service,TN,4,no_building,35.1286178,-85.2826558,35.1286178,-85.2826558,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,"104 Forsythe St, Chattanooga, TN, 37415-2617, US",0.0,0.0,0.0,simple,high,False,already_accurate,rural_or_sparse_area_risk,medium_risk,keep_original_pin
08f28302267a036103662f4571745d57,Mayo Family Winery Reserve Room,winery,CA,1,standard_commercial,38.4168954,-122.5491988,38.4168954,-122.5491988,1.0,"The current pin is already at the main customer entrance of the winery, which is the correct location for visitors on foot.",gpt-4o-mini,"9200 Sonoma Hwy, Kenwood, CA, 95452-9031, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f26463757538b30399d636cb6246ea,Baskin-Robbins,ice_cream_shop,MO,1,standard_commercial,38.7997797,-90.3341586,38.79986331376862,-90.3337294485207,0.9,"The pin is placed at the main customer entrance of the Baskin-Robbins storefront, which is visible facing the street. The current pin is not at the entrance.",gpt-4o-mini,"820 N US-67, Florissant, MO, 63031, US",38.33425185456085,38.37737067052757,46.53940176880202,simple,low,True,moderate_offset,entrance_mismatch,medium_risk,allow_model_correction
08f2674576928ab1038fef3c18ebba82,Tomaso's Pizza,pizza_restaurant,IA,1,standard_commercial,42.0035237,-91.6349632,42.0035237,-91.6349632,1.0,"The current pin is already located at the main customer entrance of Tomaso's Pizza, which is facing the street.",gpt-4o-mini,"2706 1st Ave NE, Cedar Rapids, IA, 52402-4805, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f26c1c1dd34af0033fa5aabf5080bd,Advanced Bail Bonds,bail_bonds_service,OK,4,no_building,35.533042,-97.9525956,35.533042,-97.9525956,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,"103 S Rock Island Ave, El Reno, OK, 73036-2732, US",0.0,0.0,0.0,simple,high,False,already_accurate,rural_or_sparse_area_risk,medium_risk,keep_original_pin
08f267452ac90d0d03d0b4ff726162c4,Villa's Patio,mexican_restaurant,IA,1,standard_commercial,42.0313002,-91.6993724,42.0313002,-91.6993724,1.0,"The current pin is already at the main customer entrance of Villa's Patio, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"5200 Fountains Dr NE, Cedar Rapids, IA, 52411-6612, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f441a092b35a9e0379350d60cd0531,Piccola Italia Restaurant,italian_restaurant,FL,1,standard_commercial,28.229761,-82.1964428,28.229761,-82.1964428,1.0,"The current pin is already at the main customer entrance of Piccola Italia Restaurant, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"37502 State Road 54, Zephyrhills, FL, 33542-5422, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f266340d965902032f0e4e3468f049,Sol Del Mar Mexican Bar & Grill,mexican_restaurant,IL,1,standard_commercial,39.599585,-88.606927,39.599585,-88.606927,1.0,"The current pin is already at the main customer entrance of Sol Del Mar Mexican Bar & Grill, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"10 E Harrison St, Sullivan, IL, 61951, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f2a100a86eb76b03833e8ad2ed49ff,D & J Variety Store,discount_store,NY,1,standard_commercial,40.8274111,-73.9253806,40.82749228283891,-73.92532695606508,0.9,"The pin is placed at the main entrance of D & J Variety Store, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,"64 E 161st St, New York, NY, 10451-2207, US",10.09262554084332,10.10397784471304,13.555907676269442,simple,low,True,minor_offset,entrance_mismatch,medium_risk,keep_original_pin
08f2674509885c23038e06e7245bf928,Rebekah Stewart Photography,event_photography,IA,4,no_building,41.9742251,-91.6768318,41.9742251,-91.6768318,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,"346 2nd Ave SW, Cedar Rapids, IA, 52404-2069, US",0.0,0.0,0.0,simple,high,False,already_accurate,rural_or_sparse_area_risk,medium_risk,keep_original_pin
08f267457259dd1403c84dc2a332f8be,The Overture Group,employment_agencies,IA,4,no_building,41.9758039,-91.6617275,41.9758039,-91.6617275,0.3,No dedicated commercial structure is visible at the address; it appears to be a home-based business.,gpt-4o-mini,"411 6th Ave SE, Cedar Rapids, IA, 52401-1933, US",0.0,0.0,0.0,simple,high,False,already_accurate,none,medium_risk,keep_original_pin
08f29a0a902565a903e695f84329a98c,Culichis & Beer,mexican_restaurant,CA,1,standard_commercial,33.981569,-117.5225842,33.98165796496973,-117.5221550485207,0.9,"The pin is placed at the main entrance of Culichis & Beer, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the correct location for customer access.",gpt-4o-mini,"5850 Etiwanda Ave, Jurupa Valley, CA, 91752-2200, US",40.78760969309605,40.83348807340231,49.517881419774525,simple,low,True,large_offset,entrance_mismatch,high_risk,review_manually
08f28b2b594e687303992f9403da8b1a,The Flower Girl,flowers_and_gifts_shop,ID,1,standard_commercial,42.7872046,-112.8423739,42.7872046,-112.8423739,1.0,"The current pin is already at the entrance of The Flower Girl, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"2842 Pocatello Ave, American Falls, ID, 83211-5460, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f4446366c49561036fa9c50a0ee874,Genia Nicole Photography,professional_services,LA,4,no_building,30.2660838,-90.9209659,30.2660838,-90.9209659,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,"13408 Highway 44, Gonzales, LA, 70737-6817, US",0.0,0.0,0.0,simple,high,False,already_accurate,rural_or_sparse_area_risk,medium_risk,keep_original_pin
08f262808a182014037ee27b008cff1a,Forest City Inn,hotel,IA,1,standard_commercial,43.2462063,-93.6366474,43.2462063,-93.6366474,1.0,"The current pin is already at the main customer entrance of the Forest City Inn, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1215 Highway 69, Forest City, IA, 50436, US",0.0,0.0,0.0,simple,medium,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f2674c900f34160360d7e8b0f90b5a,Redbox,rental_kiosks,IA,2,multi_tenant,42.180726,-91.774068,42.180726,-91.774068,1.0,"The current pin is already at the correct unit entrance for Redbox, as it is positioned at the storefront entrance of the rental kiosk.",gpt-4o-mini,"4208 Lewis Access Rd, Center Point, IA, 52213, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch|multi_tenant_risk,medium_risk,keep_original_pin
08f2a33ca646ca5e03a7a5ad39cb7d61,Byram Healthcare,medical_supply,MA,1,standard_commercial,42.2529574,-71.8448841,42.2529574,-71.8448841,1.0,"The current pin is already at the main customer entrance of Byram Healthcare, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"239 Mill St, Worcester, MA, 01602-3191, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f283082aace49903c746101cc10ec0,Hermes San Francisco Store,shopping,,2,multi_tenant,37.7880941,-122.4052986,37.7880941,-122.4052986,1.0,The current pin is already at the correct unit entrance for the Hermes San Francisco Store.,gpt-4o-mini,"125 Grant Ave, 94108, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch|multi_tenant_risk,medium_risk,keep_original_pin
08f2a89753b2a9a10318cdb00793d2c0,Tru by Hilton Wake Forest Raleigh North,resort,NC,1,standard_commercial,35.9801207,-78.5430896,35.98020751958478,-78.5426604485207,0.9,"The pin is placed at the main entrance of the Tru by Hilton Wake Forest Raleigh North, which is visible on the street-facing facade. The current pin is not at the entrance.",gpt-4o-mini,"12315 Hampton Way Dr, Wake Forest, NC, 27587, US",39.80401790875224,39.84878993470903,48.32375962175178,complex,high,True,moderate_offset,entrance_mismatch|open_space_ambiguity,high_risk,review_manually
08f29a198484d5800367d470e964a245,Azzura Condos,accommodation,CA,1,standard_commercial,33.9846102,-118.4450189,33.98469916178667,-118.4445897485207,0.9,"The pin is placed at the main entrance of Azzura Condos, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,"13700 Marina Pointe Dr, Los Angeles, CA, 90292, US",40.786150358522406,40.83202709965157,49.51610972933842,simple,low,True,large_offset,entrance_mismatch,high_risk,review_manually
08f489c11a18e9a503b6c1208ae24280,La Regia Tortilla Factory,wholesale_store,TX,1,standard_commercial,29.4405149,-98.5047264,29.4405149,-98.5047264,1.0,"The current pin is already at the main customer entrance of La Regia Tortilla Factory, as it is positioned centrally at the storefront door facing the street.",gpt-4o-mini,"1615 N Laredo St, San Antonio, TX, 78207-1861, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f2aa84e409a98503beb40c9ebc7e21,Hilton Garden Inn Bethesda Downtown,hotel,MD,1,standard_commercial,38.983291,-77.0918811,38.98337439802141,-77.09182745606508,0.9,"The pin is placed near the main entrance of the Hilton Garden Inn Bethesda Downtown, which is visible on the street-facing facade. The coordinates are adjusted to be closer to the door as per the imagery.",gpt-4o-mini,"7301 Waverly St, Bethesda, MD, 20814-3330, US",10.368016395282131,10.379678461577893,13.925798881354153,simple,medium,True,minor_offset,entrance_mismatch,medium_risk,keep_original_pin
08f261651e06bd0c03cf21a0044515f3,Syverson Tile and Stone,carpet_store,SD,1,standard_commercial,44.0917971,-103.2642914,44.0917971,-103.2642914,1.0,"The current pin is already at the main customer entrance of the building, as it is positioned centrally and aligns with the storefront door.",gpt-4o-mini,"774 Industrial Ave, Rapid City, SD, 57702-0328, US",0.0,0.0,0.0,simple,low,False,already_accurate,entrance_mismatch,medium_risk,keep_original_pin
08f48e96daaeb666036938586e519141,Little Caesars Pizza,pizza_restaurant,AZ,1,standard_commercial,33.4933687,-112.2381929,33.49345817268649,-112.2377637485207,0.9,"The pin is placed at the main customer entrance of Little Caesars Pizza, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",gpt-4o-mini,"4010 N 83rd Ave, Phoenix, AZ, 85033-3531, US",41.02038193751787,41.06652214401141,49.80047671417748,simple,low,True,large_offset,entrance_mismatch,high_risk,review_manually
