id,name,category_primary,region,tier,tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m
08f2661a16c4a6de0394c2b997482f2a,Subway,sandwich_shop,IN,1,standard_commercial,39.7642293,-86.3254779,39.76431177036216,-86.3250487485207,0.9,"The pin is placed at the main customer entrance of the Subway storefront, which is visible on the street-facing facade.",gpt-4o-mini,"9210 Rockville Rd, Indianapolis, IN, 46234-2669, US",37.810035952121886,37.85256512388892,45.90298158883199
08f266bc2246b36a03495c274b63a69f,Dollar General,discount_store,,1,standard_commercial,37.4478024,-86.7488397,37.4478024,-86.7488397,1.0,"The current pin is already at the main customer entrance of the Dollar General, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"7627 Us Highway 62 E, 42320, US",0.0,0.0,0.0
08f29a569611ddb6034f082f45ac7e33,The Shops at Buena Park,shopping_center,CA,2,multi_tenant,33.863632,-117.9983519,33.863632,-117.9983519,1.0,The current pin is already at the correct unit entrance for The Shops at Buena Park.,gpt-4o-mini,"Buena Park, CA, US",0.0,0.0,0.0
08f4446149d7247503c0159850313662,Auberge du Chene Vert,hotel,LA,1,standard_commercial,30.0237649,-90.7185489,30.0237649,-90.7185489,1.0,"The current pin is already at the main entrance of the hotel, as it is positioned centrally in front of the building's facade.",gpt-4o-mini,"2794 LA-44, Paulina, LA, 70763-2602, US",0.0,0.0,0.0
08f268cdac9ad71b03c7566f8758d236,Indexed I/O,software_development,CO,4,no_building,39.7723,-104.982516,39.7723,-104.982516,0.3,No dedicated commercial structure is visible; the area appears to be a mix of residential and commercial buildings without a clear storefront.,gpt-4o-mini,"3457 Ringsby Ct Ste 215, Denver, CO, 80216, US",0.0,0.0,0.0
08f26c860554b56803164d24388f2731,Blue Ocean Sushi & Asian Grill,sushi_restaurant,TX,1,standard_commercial,32.9934856,-96.9754796,32.99357558582186,-96.9750504485207,0.9,"The pin is placed at the main entrance of Blue Ocean Sushi & Asian Grill, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",gpt-4o-mini,"533 State Highway 121 Byp, Lewisville, TX, 75067-4069, US",41.2556384544025,41.30204328002399,50.08608801633515
08f2a3066026a36d03fd047d889f175c,Tannous Law Group,lawyer,MA,4,no_building,42.3579921,-71.0590218,42.3579921,-71.0590218,0.3,No dedicated commercial structure visible at the address; likely a residential or home-based business.,gpt-4o-mini,"27 School St, Boston, MA, 02108-4300, US",0.0,0.0,0.0
08f28d59b5a89598038be38bce26e5dc,Taco Bell,fast_food_restaurant,WA,1,standard_commercial,47.062286,-122.7637194,47.062359084808676,-122.7632902485207,0.9,"The pin is placed at the main customer entrance of Taco Bell, which is visible on the street-facing facade. The current pin is not at the entrance.",gpt-4o-mini,"8306 Quinault Dr NE, Lacey, WA, 98516-5831, US",33.507055697104825,33.54474482513441,40.67898220096991
08f289b415a724ca03d1699d0fd21377,Action Septic Pumping/Shur Clean,septic_services,MT,4,no_building,48.0700531005859,-114.004524230957,48.0700531005859,-114.004524230957,0.3,No dedicated commercial structure is visible at the address; the area appears to be residential or undeveloped.,gpt-4o-mini,"589 Eastman Dr, Bigfork, MT, 59911, US",0.0,0.0,0.0
08f26c8293440a080371850e0e84455d,The Glen at Highpoint,accommodation,TX,1,standard_commercial,32.9132436,-96.7483513,32.9132436,-96.7483513,1.0,"The current pin is already at the main customer entrance of The Glen at Highpoint, as it is positioned centrally in front of the building's primary entrance.",gpt-4o-mini,"9050 Markville Dr, Dallas, TX, 75243-0500, US",0.0,0.0,0.0
08f2a138538caa89037432c446056510,Point Pleasant Manor,hotel,NJ,1,standard_commercial,40.0784578,-74.0442226,40.078539892764766,-74.04406166819525,0.9,"The pin is placed at the main entrance of Point Pleasant Manor, which is visible on the street-facing facade. The entrance is marked by a door and signage, indicating it is the primary access point for customers.",gpt-4o-mini,"310 RT-35, Point Pleasant Beach, NJ, 08742, US",16.45626810521149,16.47477830790537,22.84640817151901
08f44a1172589b06034d0dfdcd2a70d1,Avi & Co. Miami,jewelry_store,FL,1,standard_commercial,25.8148326,-80.1930344,25.814929181191612,-80.1926052485207,0.9,"The pin has been placed at the main customer entrance of Avi & Co. Miami, which is located on the street-facing facade. The imagery shows the entrance clearly marked, making this the correct location.",gpt-4o-mini,"53 NE 40th St, Miami, FL, 33137, US",44.27941006056972,44.329216060049696,53.75707371688495
08f44a8c06d718e80332d4e781a3f4e4,HornerXpress Port St. Lucie,hot_tubs_and_pools,FL,2,multi_tenant,27.3034714,-80.371282,27.3034714,-80.371282,0.9,"The current pin is already at the center of the building, which is likely close to the storefront entrance of HornerXpress Port St. Lucie based on the provided address.",gpt-4o-mini,"1225 SW S Macedo Blvd, Port Saint Lucie, FL, 34983, US",0.0,0.0,0.0
08f441a176081084030d79833a998de6,Easidance Ballroom,venue_and_event_space,FL,2,multi_tenant,28.0856179,-82.5347388,28.0856179,-82.5347388,1.0,"The current pin is already at the correct unit entrance for Easidance Ballroom, as indicated by the address provided.",gpt-4o-mini,"5111 Ehrlich Rd Ste. 140, Tampa, FL, 33624, US",0.0,0.0,0.0
08f2ad30902cd0d803f62decc3570819,Sun City Cafe,mexican_restaurant,SC,1,standard_commercial,33.6934569,-78.8843883,33.693546165383,-78.88422736819525,0.9,"The pin is placed at the main entrance of Sun City Cafe, which is visible on the street-facing facade. The current pin is not at the entrance.",gpt-4o-mini,"801 Main St, Myrtle Beach, SC, 29577-3871, US",17.894088036207393,17.914215516871074,24.842548346985602
08f26567167359630390138d20e34edb,Michaels Stores,arts_and_crafts,KS,1,standard_commercial,39.0101754,-94.7631082,39.0101754,-94.7631082,1.0,"The current pin is already located at the main customer entrance of Michaels Stores, as indicated by the layout of the building and the street-facing facade.",gpt-4o-mini,"15210 Shawnee Mission Pkwy, Shawnee, KS, 66217-9315, US",0.0,0.0,0.0
08f28f3643c2e5460390aff1002b7fb4,Jason's Greenhouse,nursery_and_gardening,WA,1,standard_commercial,46.9838498,-122.7686666,46.9838498,-122.7686666,1.0,"The current pin is already at the main customer entrance of Jason's Greenhouse, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"7032 Spurgeon Creek Rd SE, Olympia, WA, 98513-5201, US",0.0,0.0,0.0
08f274dbb68ee7aa03783d66623971db,Night Owl Storage,self_storage_facility,MI,1,standard_commercial,43.0607477,-83.5178265,43.0607477,-83.5178265,1.0,"The current pin is already at the main customer entrance of Night Owl Storage, as it is positioned correctly at the storefront door facing the street.",gpt-4o-mini,"3400 N State Rd, Davison, MI, 48423-1156, US",0.0,0.0,0.0
08f266ba0ea4e62a03cb0a3ba396f25f,Pruitt Taxidermy,taxidermist,KY,3,open_space,36.9577477,-86.0115525,36.9577477,-86.0115525,0.8,"The current pin is at the center of the area, which appears to be the most suitable location given the lack of clear access points like a parking lot entrance or gate.",gpt-4o-mini,"2820 Siddens Rd, Glasgow, KY, 42141-7001, US",0.0,0.0,0.0
08f2aaaa6e8311980333ee0e21cc884d,Subway,sandwich_shop,VA,1,standard_commercial,38.672542,-77.2617747,38.672625762853706,-77.26134554852071,0.9,"The pin is placed near the main entrance of the Subway storefront, which is visible on the street-facing facade.",gpt-4o-mini,"1455 Old Bridge Rd, Woodbridge, VA, 22192-2727, US",38.40260268292322,38.4457983804776,46.62238255185701
08f489e35c18566b03dfeca0e8d9127b,Diamonds Above,jewelry_store,TX,1,standard_commercial,30.3063415,-97.7356482,30.3063415,-97.7356482,1.0,"The current pin is already at the entrance of Diamonds Above, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"4101 Guadalupe St, Austin, TX, 78751-4200, US",0.0,0.0,0.0
08f2a107752c8d0403da92a6f814d811,Peggy Washington: Primerica - Financial Services,pub,NY,1,standard_commercial,40.638528,-73.968248,40.638528,-73.968248,1.0,The current pin is already at the main customer entrance facing the street.,gpt-4o-mini,"777 CONEY ISLAND Ave 1ST Floor, BROOKLYN, NY, 11218, US",0.0,0.0,0.0
08f269680b0a889d037b29c5a672b36a,Deseret Food Store,grocery_store,,1,standard_commercial,41.0350551,-111.9375878,41.0350551,-111.9375878,1.0,"The current pin is already at the main customer entrance of Deseret Food Store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1205 Flint Meadow Dr, 84037, US",0.0,0.0,0.0
08f2649ac2d45a46030294643f084026,Commsec Inc,telecommunications,AL,4,no_building,34.775294,-86.664152,34.775294,-86.664152,0.3,No dedicated commercial structure is visible at the address; the area appears to be industrial with no clear storefront.,gpt-4o-mini,"152 Bo Cole Rd NW, Huntsville, AL, 35806, US",0.0,0.0,0.0
08f2a1044e4a850a035828ef22a6a90b,Law Office of Julian L. Padilla,lawyer,NJ,4,no_building,40.8120465,-74.213904,40.8120465,-74.213904,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,"18 Lackawanna Plz, Montclair, NJ, 07042-3604, US",0.0,0.0,0.0
08f26051238ec6260310bc3590e56ac5,Lolkus Outdoors,hunting_and_fishing_supplies,MN,1,standard_commercial,43.9351795,-95.9483102,43.9351795,-95.9483102,1.0,"The current pin is already at the main customer entrance of Lolkus Outdoors, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"750 5th St, Chandler, MN, 56122-1170, US",0.0,0.0,0.0
08f29a0329d1818503a7412cce3b664d,Carol's Secret Garden,flowers_and_gifts_shop,CA,1,standard_commercial,34.1110988,-117.6789128,34.1110988,-117.6789128,1.0,"The current pin is already at the entrance of the storefront for Carol's Secret Garden, as it is positioned centrally in front of the building's main entrance.",gpt-4o-mini,"1525 W 13th St, Upland, CA, 91786-2981, US",0.0,0.0,0.0
08f264ab1318032303ad234d707ae6bf,Redbox,music_and_dvd_store,TN,1,standard_commercial,35.5511579,-88.8107979,35.5511579,-88.8107979,0.0,"The current pin is at the center of the building, which is not the correct location for the main customer entrance. The pin needs to be moved to the street-facing entrance.",gpt-4o-mini,"2171 S Highland Ave, Jackson, TN, 38301-7739, US",0.0,0.0,0.0
08f26c866814420603eb9c30321988bd,Pacie Shops,shopping,TX,2,multi_tenant,32.88526,-96.7665,32.88526,-96.7665,1.0,The current pin is already at the correct unit entrance for Pacie Shops.,gpt-4o-mini,"5473 Blair Rd, Dallas, TX, 75231-4227, US",0.0,0.0,0.0
08f44e04c66c046d03cfc9a3c1bc7c38,Off the Rails Irish Pub,bar,FL,1,standard_commercial,30.6259015,-84.4159846,30.62599382247997,-84.4155554485207,0.9,"The pin is placed at the main entrance of Off the Rails Irish Pub, which is located on the street-facing facade. The imagery shows the entrance clearly, making this the correct location for customer access.",gpt-4o-mini,"306 1st St NW, Havana, FL, 32333-1669, US",42.32692321996796,42.37453303929712,51.38667274188058
08f266d35361e49903e5f2c08efe40ef,APB Consulting Solutions,professional_services,KY,4,no_building,37.8887766,-84.5888859,37.8887766,-84.5888859,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,"400 Etter Dr, Nicholasville, KY, 40356-1076, US",0.0,0.0,0.0
08f29a0ad9202ade03887366059cdadb,Stater Bros. Markets,supermarket,CA,1,standard_commercial,34.1124709,-117.7661688,34.1124709,-117.7661688,1.0,"The current pin is already at the main customer entrance of Stater Bros. Markets, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"2090 Foothill Blvd, La Verne, CA, 91750-3559, US",0.0,0.0,0.0
08f4413c35cd64d003203cca8a0e1d20,Redbox,rental_kiosks,FL,2,multi_tenant,25.952244,-81.7241714,25.952244,-81.7241714,1.0,"The current pin is already at the correct unit entrance for Redbox, as it is located within the shared building complex at the specified address.",gpt-4o-mini,"600 Bald Eagle Dr, Marco Island, FL, 34145, US",0.0,0.0,0.0
08f44d8ac01a2d8e0355553bf7105672,Paws and Purrs Barkery and Boutique,pet_store,NC,1,standard_commercial,35.3334759,-81.864097,35.3334759,-81.864097,1.0,"The current pin is already at the entrance of the pet store, which is the correct location for customer access.",gpt-4o-mini,"136 E Main St, Forest City, NC, 28043, US",0.0,0.0,0.0
08f2aa81132b60d003b40e89c87ee08a,Homestead Gardens Severna Park,nursery_and_gardening,MD,1,standard_commercial,39.07854,-76.5477,39.0786232857034,-76.54727084852071,0.9,"The pin is placed at the main customer entrance facing the street, which is identifiable by the storefront door and signage visible on the street-facing facade.",gpt-4o-mini,"518 Ritchie Hwy, Severna Park, MD, 21146, US",38.183844268175804,38.226793902744895,46.35680062464162
08f260e268d00808031add1cc95eeafc,BTR Antiques & 13th St Treasures,antique_store,NE,1,standard_commercial,41.2443145,-95.9329432,41.2443145,-95.9329432,1.0,"The current pin is already at the main customer entrance of BTR Antiques & 13th St Treasures, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"1449 S 13th St, Omaha, NE, 68108-3503, US",0.0,0.0,0.0
08f28f00312e42580312a80811addac6,Squishymedia,professional_services,OR,4,no_building,45.5242517,-122.6487333,45.5242517,-122.6487333,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,"1638 NE Davis St, Portland, OR, 97232-3068, US",0.0,0.0,0.0
08f2ad30924e9c1203060cb9ebb1647e,Cinnabon,restaurant,SC,1,standard_commercial,33.70097,-78.92178,33.70097,-78.92178,0.0,"The current pin is located in the parking lot, not at the main customer entrance of the restaurant.",gpt-4o-mini,"2000 Coastal Grand Cir, Myrtle Beach, SC, 29577, US",0.0,0.0,0.0
08f28f33a3db146c03a65b2b1a2540a4,Quality Rentals,appliance_store,WA,1,standard_commercial,46.700839,-122.957555,46.700839,-122.957555,1.0,"The current pin is already at the entrance of Quality Rentals, as it is positioned at the center of the building's main customer entrance facing the street.",gpt-4o-mini,"1405 S Gold St, Centralia, WA, 98531, US",0.0,0.0,0.0
08f261651aad24dd03b3a498408881f9,Image of Excellence,professional_services,,4,no_building,44.0710677,-103.2632562,44.0710677,-103.2632562,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings.,gpt-4o-mini,"2650 Jackson Blvd, 57702, US",0.0,0.0,0.0
08f489e34059405d0322b16d87eda1d8,Fresa's,mexican_restaurant,TX,1,standard_commercial,30.2745544,-97.7523162,30.2745544,-97.7523162,1.0,"The current pin is already at the main customer entrance of Fresa's, as it is positioned correctly facing the street.",gpt-4o-mini,"915 N Lamar Blvd, Austin, TX, 78703-4946, US",0.0,0.0,0.0
08f29a036583009203995b61f89e7389,Barnhouse Lapidary,jewelry_store,CA,1,standard_commercial,34.1183067,-117.8103734,34.1183067,-117.8103734,1.0,"The current pin is already at the entrance of Barnhouse Lapidary, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"243 W Allen Ave, San Dimas, CA, 91773-1439, US",0.0,0.0,0.0
08f29a1d96db625b03b532d7bb0d90c2,Sherwin-Williams,hardware_store,CA,1,standard_commercial,34.106268,-117.8207446,34.106356834248636,-117.82058366819525,0.9,"The pin is placed at the main customer entrance of the Sherwin-Williams store, which is visible on the street-facing facade. The entrance is identified by the door and signage, indicating it is the primary access point for customers.",gpt-4o-mini,"762 W Arrow Hwy, San Dimas, CA, 91773-2452, US",17.807663018424215,17.827693286713764,24.72256360889274
08f2a1439b94131c038af14da73cc934,B. United International,brewery,,1,standard_commercial,41.4702103,-73.1208798,41.4702103,-73.1208798,1.0,"The current pin is already at the main customer entrance facing the street, as indicated by the layout of the building and surrounding area.",gpt-4o-mini,"7 Fox Hollow Road, 06478, US",0.0,0.0,0.0
08f44ac4917a411803d4ed4a03a40444,Walgreens,medical_supply,FL,1,standard_commercial,26.682609,-80.2475195,26.682609,-80.2475195,1.0,"The current pin is already at the main customer entrance of the Walgreens, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"12001 Southern Blvd, Loxahatchee, FL, 33470-4994, US",0.0,0.0,0.0
08f2a100a56708e403339a98f8152885,Liebman's Deli,kosher_restaurant,NY,1,standard_commercial,40.8854664,-73.9096304,40.8854664,-73.9096304,1.0,"The current pin is already at the main customer entrance of Liebman's Deli, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"552 W 235th St, Bronx, NY, 10463-1709, US",0.0,0.0,0.0
08f28f291b51dcc40384af1b80144227,STOKED Roasters and Coffeehouse,coffee_shop,OR,1,standard_commercial,45.7147216,-121.5171735,45.7147216,-121.5171735,0.9,"The current pin is at the center of the image, which is likely not at the main entrance. The entrance is identified on the street-facing facade, and the pin should be adjusted to that location.",gpt-4o-mini,"603 Portway Ave, Hood River, OR, 97031-1130, US",0.0,0.0,0.0
08f29b6cccd0344b039be71106673105,Tortas Chano,mexican_restaurant,AZ,1,standard_commercial,33.8441965,-112.1324314,33.84428560848851,-112.1320022485207,0.9,"The pin is placed at the main customer entrance of Tortas Chano, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"39510 N Daisy Mountain Dr, Phoenix, AZ, 85086-6059, US",40.853408562661,40.8993609544586,49.597764014551515
08f29a1d8311e0a8032b52da026fa7b9,"Able Card, Llc",printing_services,,4,no_building,34.1332193,-117.9290807,34.1332193,-117.9290807,0.3,No dedicated commercial structure is visible at the address; it appears to be a home-based business.,gpt-4o-mini,"1388 W Foothill Blvd, 91702, US",0.0,0.0,0.0
08f2aae92020241803878966080d3ceb,Ruby Tuesday,pub,PA,1,standard_commercial,40.2528659,-76.8180993,40.252947782118355,-76.8176701485207,0.9,"The pin is placed at the main entrance of Ruby Tuesday, which is located on the street-facing facade. The imagery shows the entrance clearly marked with signage.",gpt-4o-mini,"3991 Paxton St, Harrisburg, PA, 17111, US",37.54034467337302,37.582570493132664,45.57556501751597
08f29a56db402381030857e4fae24b0a,Facet Photography,professional_services,,4,no_building,34.0230802,-118.2331353,34.0230802,-118.2331353,0.3,No dedicated commercial structure is visible at the address; the area appears to be industrial or residential.,gpt-4o-mini,"2079 E 15th St, 90028, US",0.0,0.0,0.0
08f29a560acd89ab03b5efdac98cd165,Bambino's Pizza,pizza_restaurant,CA,1,standard_commercial,33.8313908,-118.2815807,33.83147992184107,-118.28115154852071,0.9,"The pin is placed at the main entrance of Bambino's Pizza, which is located on the street-facing facade. The imagery shows the storefront door clearly, indicating the correct location for customer access.",gpt-4o-mini,"246 W Carson St, Carson, CA, 90745-2603, US",40.85953029412133,40.905489571585136,49.60519605386769
08f44a8903286009031492c267a84177,Nutmeg's Cafe,bakery,FL,1,standard_commercial,27.2430865,-80.8353283,27.2430865,-80.8353283,1.0,"The current pin is already at the entrance of Nutmeg's Cafe, which is the correct location for customer access.",gpt-4o-mini,"515 SW Park St, Okeechobee, FL, 34972-4166, US",0.0,0.0,0.0
08f2696141ca81b1037657e1d7da2837,Smashburger,breakfast_and_brunch_restaurant,UT,1,standard_commercial,40.7868081,-111.9821681,40.7868081,-111.9821681,1.0,"The current pin is already at the main customer entrance of Smashburger, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"776 N Terminal Dr # FH-7, Salt Lake City, UT, 84122, US",0.0,0.0,0.0
08f26c5573530d41039eec9ad3060222,"Culligan of Enid, OK",department_store,OK,1,standard_commercial,36.3906425,-97.8628369,36.390728865737785,-97.86240774852071,0.9,"The pin is placed at the main customer entrance of Culligan of Enid, OK, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,"1022 E Owen K Garriott Rd, Enid, OK, 73701, US",39.59594329907639,39.64048128022826,48.07114828995378
08f26e2c8996aa8203d80787792d98f2,Bomgaars,department_store,KS,1,standard_commercial,38.3623476,-98.8057904,38.3623476,-98.8057904,1.0,"The current pin is already at the main customer entrance of the Bomgaars store, as it is positioned centrally at the storefront door facing the street.",gpt-4o-mini,"5320 10th St, Great Bend, KS, 67530-3263, US",0.0,0.0,0.0
08f265c233834352039c616eaa8f501c,Robert's Redneck Retreat,cabin,,3,open_space,36.6356158,-91.0447181,36.6356158,-91.0447181,0.8,"The current pin is at the center of the area, which appears to be the most suitable location given the lack of clear access points visible in the image.",gpt-4o-mini,"1270 Ripley 160W, 17, 63935, US",0.0,0.0,0.0
08f29a1d1396d72103b378c6e7111955,UPC Medical,medical_supply,CA,1,standard_commercial,34.0522248,-118.0347791,34.05231369095345,-118.0343499485207,0.9,"The pin has been placed at the main entrance of UPC Medical, which is visible on the street-facing facade. The current pin is not at the entrance, so this location is more accurate for customer access.",gpt-4o-mini,"11030 E Weaver Ave, South El Monte, CA, 91733-3540, US",40.75367554575227,40.799515756552275,49.47668393808185
08f275201c23466b035f6d57dae49052,Bachman's Photography,professional_services,MN,4,no_building,45.3882351,-92.8434874,45.3882351,-92.8434874,0.3,No dedicated commercial structure is visible at the address; the area appears residential.,gpt-4o-mini,"13000 Sylvan Ave, Lindstrom, MN, 55045-9414, US",0.0,0.0,0.0
08f2a149301662aa03d5f5baa76068e3,Redbox,video_and_video_game_rentals,MA,1,standard_commercial,42.2470793,-72.5436689,42.2470793,-72.5436689,1.0,"The current pin is already at the entrance of the Redbox location, which is the correct placement for customer access.",gpt-4o-mini,"74 W State St, Granby, MA, 01033, US",0.0,0.0,0.0
08f2834da42c641a033b8ab38d88abc6,Central Coast Exterminator,pest_control_service,CA,4,no_building,36.6685175,-121.6287136,36.6685175,-121.6287136,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,"928 Meadow Dr, Salinas, CA, 93905-3139, US",0.0,0.0,0.0
08f266a1164edc5203b522def9b967e5,Rally's,burger_restaurant,IN,1,standard_commercial,37.981028,-87.5427262,37.98111256586225,-87.54267255606509,0.9,"The pin is placed at the main customer entrance of Rally's, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for customer access.",gpt-4o-mini,"1201 E Virginia St, Evansville, IN, 47711, US",10.513202036313213,10.525027408937119,14.12080496628934
08f29a1c05c0cb2e032d4e7573018f1c,Pasadena Food Mart,supermarket,CA,1,standard_commercial,34.1692843,-118.119413,34.1692843,-118.119413,1.0,"The current pin is already at the main customer entrance of Pasadena Food Mart, which is the correct location.",gpt-4o-mini,"1511 E Washington Blvd, Pasadena, CA, 91104-2656, US",0.0,0.0,0.0
08f2912798c659a3033bd236b2c3c801,Couch Potato and Naturesway Bedding,mattress_store,CA,1,standard_commercial,34.2763094,-119.2652603,34.27639805531744,-119.2648311485207,0.9,"The pin is placed at the main entrance of the store, which is visible on the street-facing facade. The current pin is not at the entrance.",gpt-4o-mini,"2304 E Main St, Ventura, CA, 93003-2602, US",40.64564381133773,40.6913625089668,49.34552887184646
08f44ae8e1aa194403d994d239d9cef8,Sky309,pub,FL,1,standard_commercial,26.713607,-80.052327,26.713607,-80.052327,1.0,"The current pin is already at the main customer entrance of Sky309, as it is positioned at the storefront door facing the street.",gpt-4o-mini,"309 Clematis St, West Palm Beach, FL, 33401-4613, US",0.0,0.0,0.0
08f2aa858c02575d03761a5b6e3c2964,Biscotti Restaurant,italian_restaurant,MD,1,standard_commercial,39.1450187,-77.1448693,39.14510190717505,-77.14470836819525,0.9,"The pin is placed at the main entrance of Biscotti Restaurant, which is visible on the street-facing facade. The current pin is not at the entrance.",gpt-4o-mini,"7212 Muncaster Mill Rd, Derwood, MD, 20855-1215, US",16.679662279625063,16.69842375964453,23.15654860361704
