id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move
08f2a866dc4c212003926906cd56590d,Straight Talk,mobile_phone_store,OH,1,standard_commercial,1c,small_urban_storefront,39.9895286,-81.5766312,39.98967655978199,-81.57639516668638,0.9,"The identified entrance is on the street-facing facade, marked by signage and a visible door, making it the main pedestrian entry point.",gpt-4o-mini,39.98967655978199,-81.57639516668638,0.9,39.9895286,-81.5766312,0.2,"The property appears to be a large building with no visible driveway or parking lot entry from the road, indicating it may be a pedestrian-only storefront.",both,,,,,,"61205 SOUTHGATE RD, Cambridge, OH, 43725, US",25.98134016077037,26.010564276286825,36.60194026651509,simple,low,True
08f2668b335919ab03cf315965459f09,Oriental Supermarket,grocery_store,KY,1,standard_commercial,1b,large_standalone,38.1757525,-85.7117502,38.17590431376899,-85.71151416668638,0.9,"The identified location is the main customer entrance of the Oriental Supermarket, facing the street, as indicated by the storefront door and signage.",gpt-4o-mini,38.17590431376899,-85.71151416668638,0.9,38.17548260885512,-85.7117502,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the Oriental Supermarket.,both,,,,,,"1211 Gilmore Ln, Lynnview, KY, 40213-2307, US",26.65809058350869,26.68807591667345,37.555331294315515,simple,low,True
08f2a98ba908c89403ed8847c6c2854b,Rc's Country Store & Fillin' Station,convenience_store,WV,1,standard_commercial,1c,small_urban_storefront,37.619687,-82.1671691,37.619924945597255,-82.16693306668638,0.9,"The main entrance is located on the street-facing side of the building, identifiable by the door and signage. The pin is placed close to the entrance as per the imagery.",gpt-4o-mini,37.619924945597255,-82.16693306668638,0.9,37.61950004274501,-82.1671691,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of Rc's Country Store & Fillin' Station.,both,,,,,,"11366 State Highway 1056, Matewan, WV, 41544-8544, US",33.64836576386022,33.68621383898381,47.300152207207354,complex,high,True
08f29b6c1085a4c40386bb83e738e9b1,T-Mobile,mobile_phone_store,AZ,1,standard_commercial,1c,small_urban_storefront,33.6709054,-112.0282479,33.67093218664066,-112.02801186668638,0.9,"The pin is placed near the main entrance of the T-Mobile store, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",gpt-4o-mini,33.67093218664066,-112.02801186668638,0.9,33.67070896463516,-112.0282479,0.9,"The identified entry point is the main driveway leading into the parking lot, which is the most visible and direct access from the road.",both,,,,,,"2450 E Beardsley Rd, Phoenix, AZ, 85050-1300, US",22.044759383412867,22.0695555864865,24.849070246542674,simple,low,True
08f2640c507a574b03f3da764f851ea1,Soccer Master,sporting_goods,IL,1,standard_commercial,1c,small_urban_storefront,38.5717815,-89.9238948,38.57189054480895,-89.92365876668639,0.9,"The pin is placed at the main customer entrance of Soccer Master, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,38.57189054480895,-89.92365876668639,0.9,38.571513082008735,-89.9238948,0.9,"The primary vehicle entry point is located at the bottom right of the image, where the driveway leads into the parking lot for Soccer Master.",both,,,,,,"3660 Green Mount Crossing Dr, Shiloh, IL, 62269, US",23.83433079858411,23.861139932613064,32.68155245916293,simple,low,True
08f44f055bd06889038fa1dd2bc20326,Hyatt Place Jacksonville / St. Johns Town Center,resort,FL,1,standard_commercial,1b,large_standalone,30.256515,-81.529048,30.25663547480229,-81.52881196668639,0.9,"The pin is placed at the main customer entrance of the Hyatt Place Jacksonville, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,30.25663547480229,-81.52881196668639,0.9,30.25621844664052,-81.529048,0.9,"The primary vehicle entry point is located at the southern edge of the property, where the driveway cuts off from Town Center Pkwy, leading into the parking lot.",both,,,,,,"4742 Town Center Pkwy, Jacksonville, FL, 32246, US",26.332629935837847,26.362249185919907,36.10721105605611,complex,high,True
08f26cb9a59a025a03875eda2c24729d,Docent Steak,steakhouse,TX,1,standard_commercial,1c,small_urban_storefront,32.7946802,-96.8088479,32.794797444395,-96.8086118666864,0.9,"The pin is placed at the main customer entrance of Docent Steak, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,32.794797444395,-96.8086118666864,0.9,32.79457197440462,-96.8086118666864,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking area for Docent Steak.,both,,,,,,"2801 N Harwood St, Dallas, TX, 75201-1574, US",25.626546811127746,25.655371850796627,35.13903250048109,simple,low,True
08f2a132cb013a5c0314172d0aab2dd4,Il Verdi,italian_restaurant,NJ,1,standard_commercial,1c,small_urban_storefront,39.3524666,-74.4443366,39.35257444982821,-74.44410056668639,0.9,"The identified location is the main entrance of Il Verdi, facing the street, with visible signage and door access for pedestrians.",gpt-4o-mini,39.35257444982821,-74.44410056668639,0.9,39.352367046312416,-74.44410056668639,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Il Verdi.,both,,,,,,"2831 Boardwalk, Atlantic City, NJ, 08401-6338, US",23.57313917302302,23.59965451664191,32.3234074482983,simple,low,True
08f27592e5d500db03c0c18956e61e37,Phan Thiet Oriental Market,supermarket,IL,1,standard_commercial,1b,large_standalone,41.8894758,-88.1049298,41.88961956376765,-88.10469376668638,0.9,"The pin is placed at the main customer entrance of the supermarket, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",gpt-4o-mini,41.88961956376765,-88.10469376668638,0.9,41.889300088728426,-88.1049298,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the supermarket.,both,,,,,,"497 S Schmale Rd, Carol Stream, IL, 60188-2416, US",25.24453067884941,25.272926022430816,35.56393935639968,simple,low,True
08f444654c8ae4d80340522ac5f31879,Popeyes® Louisiana Kitchen,chicken_restaurant,LA,1,standard_commercial,1c,small_urban_storefront,29.9796179,-90.2342196,29.979645779929378,-90.2339835666864,0.9,"The pin is placed at the main customer entrance of the Popeyes restaurant, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",gpt-4o-mini,29.979645779929378,-90.2339835666864,0.9,29.97941344718458,-90.2342196,0.9,"The entry point is located at the bottom of the property, where the driveway leads from Airline Dr into the parking lot, making it the most visible and primary vehicle entry.",both,,,,,,"8901 Airline Dr, Metairie, LA, 70003-6818, US",22.94450998048357,22.970318234614048,25.863277956312235,simple,low,True
08f27526d406977403c9dc45b0429797,1st Cup Cafe,coffee_shop,MN,1,standard_commercial,1c,small_urban_storefront,44.9517108,-93.2368517,44.951619686529696,-93.23699117423078,0.9,"The pin is placed at the main entrance of 1st Cup Cafe, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,44.951619686529696,-93.23699117423078,0.9,44.95154375863777,-93.23699117423078,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of 1st Cup Cafe.,both,,,,,,"2740 Minnehaha Ave, Minneapolis, MN, 55406-1542, US",14.93683796533534,14.95363909528618,21.13074104429321,simple,low,True
08f2a100aca2d984031f9b86b66205ec,Kravez NYC,restaurant,NY,1,standard_commercial,1c,small_urban_storefront,40.8528211,-73.888821,40.85284544551701,-73.88858496668638,0.9,"The pin is placed at the main customer entrance of Kravez NYC, which is located on the street-facing facade. The imagery shows a clear entrance with signage, indicating this is the primary access point for pedestrians.",gpt-4o-mini,40.85284544551701,-73.88858496668638,0.9,40.8528211,-73.888821,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"610 E 183rd St, New York, NY, 10458-8703, US",20.035772927420076,20.058309400028616,22.58452096059399,simple,low,True
08f44a91abc03151031b488ecce7fbae,Bosphorous Turkish Cuisine,turkish_restaurant,FL,1,standard_commercial,1c,small_urban_storefront,28.3722478,-81.2787165,28.372370520425285,-81.27848046668639,0.9,"The identified location is the main customer entrance of Bosphorous Turkish Cuisine, facing the street, as indicated by the storefront door and signage.",gpt-4o-mini,28.372370520425285,-81.27848046668639,0.9,28.3722478,-81.2787165,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"6900 Tavistock Lakes Blvd, Orlando, FL, 32827-7589, US",26.823464880470212,26.85363622731701,36.78024208905688,simple,low,True
08f26d150276eb8803465c600f2e0b2f,GNC Live Well,vitamins_and_supplements,TX,1,standard_commercial,1c,small_urban_storefront,35.1912436,-101.8646832,35.191269903755796,-101.8644471666864,0.9,"The pin is placed at the main customer entrance of GNC Live Well, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",gpt-4o-mini,35.191269903755796,-101.8644471666864,0.9,35.191050705790836,-101.8646832,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot for GNC Live Well.,both,,,,,,"2603 Wolflin Vlg, Amarillo, TX, 79109-1838, US",21.64735665101122,21.671705851996947,24.401113982844905,simple,low,True
08f283474b343a2b039e12c11ad52e45,Tacos El Grullense E and E,mexican_restaurant,CA,1,standard_commercial,1c,small_urban_storefront,37.4798294,-122.215621,37.47985494205326,-122.2153849666864,0.9,"The main entrance of Tacos El Grullense E and E is located on the street-facing facade, identifiable by the door and signage visible in the imagery.",gpt-4o-mini,37.47985494205326,-122.2153849666864,0.9,37.47964209160943,-122.215621,0.8,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from Middlefield Rd, located slightly south of the current pin.",both,,,,,,"2401 Middlefield Rd, Redwood City, CA, 94063-2823, US",21.02049364851825,21.044137746519528,23.694507843401404,simple,low,True
08f48b2a4802592803f995fb28a5e906,La Placita Tacos al Vapor,mexican_restaurant,TX,1,standard_commercial,1c,small_urban_storefront,25.9375804,-97.5007744,25.93760934426378,-97.50053836668638,0.9,"The pin is placed near the main entrance of La Placita Tacos al Vapor, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",gpt-4o-mini,25.93760934426378,-97.50053836668638,0.9,25.937368142065633,-97.50053836668638,0.9,"The entry point is visible as a driveway leading into the parking lot from the road, making it the primary vehicle access for the restaurant.",both,,,,,,"943 N Expressway, Brownsville, TX, 78520-8605, US",23.82043195367912,23.847225453939227,26.850625794742623,simple,low,True
08f44442a48a2d06031f93035eb8b879,Bayou Sneaux & Snacks,restaurant,LA,1,standard_commercial,1c,small_urban_storefront,30.0018419,-91.800429,30.00186977368887,-91.80019296668638,0.9,"The pin is placed at the main customer entrance of Bayou Sneaux & Snacks, which is located on the street-facing facade. The imagery shows a clear entrance with signage, indicating this is the primary access point for pedestrians.",gpt-4o-mini,30.00186977368887,-91.80019296668638,0.9,30.001730405244516,-91.80019296668638,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking area of Bayou Sneaux & Snacks.,both,,,,,,"1001 Parkview Dr, New Iberia, LA, 70563-3220, US",22.939374192935112,22.96517667033296,25.857488846266097,simple,low,True
08f44a915b9a2b8c03ffbe330ff14b89,Climax Smoke Shop,tobacco_shop,FL,1,standard_commercial,1c,small_urban_storefront,28.484735,-81.45821,28.48485759006734,-81.45797396668638,0.9,"The pin is placed at the main customer entrance of Climax Smoke Shop, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,28.48485759006734,-81.45797396668638,0.9,28.48452753988604,-81.45821,0.9,"The entry point is located at the southern edge of the property, where the driveway connects to S Kirkman Rd, providing access to the parking lot.",both,,,,,,"5389 S Kirkman Rd Ste 106, Orlando, FL, 32819, US",26.794972011077476,26.825111310083184,36.74117277566808,multi_tenant,medium,True
08f2a9301d2cc91203ace71bf04f76fc,Jacob James,fashion_accessories_store,OH,1,standard_commercial,1c,small_urban_storefront,39.1393032,-84.4432684,39.13941137811019,-84.44303236668638,0.9,"The identified location is the main customer entrance of the fashion accessories store, visible from the street with signage and a door opening.",gpt-4o-mini,39.13941137811019,-84.44303236668638,0.9,39.1393032,-84.4432684,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"3446 Edwards Rd, Cincinnati, OH, 45208-2106, US",23.644893050764924,23.671489104101475,32.421796106247726,simple,low,True
08f44e00d874e6cd0333011f2102e015,East Bank Campground,campground,GA,3,open_space,3b,large_outdoor,30.7190016,-84.8517976,30.718798686194656,-84.8517976,0.9,"The pin is placed at the main access point near the parking area, which is the most prominent entry for visitors to the campground.",gpt-4o-mini,,,,30.718798686194656,-84.8517976,0.9,,shared,,,,,,"153 East Bank Rd, Bainbridge, GA, 39819-1355, US",22.562985700044223,22.58836481070702,22.58836481070702,complex,high,True
08f2a13153d4873203e33374d2f93f73,Francesco's Pizzeria and Restaurant,pizza_restaurant,NJ,1,standard_commercial,1c,small_urban_storefront,39.9462323,-74.3523113,39.946256975587126,-74.35207526668638,0.9,"The pin is placed near the main entrance of Francesco's Pizzeria, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for pedestrian access.",gpt-4o-mini,39.946256975587126,-74.35207526668638,0.9,39.94596909373733,-74.3523113,0.9,"The primary vehicle entry point is visible as a driveway leading into the parking lot from the road, located to the right of the building.",both,,,,,,"498 CR-530, Manchester Twp, NJ, 08759-2900, US",20.307412735079925,20.33025475025739,22.890716023236696,simple,low,True
08f44f69027a986303c2790124a948e8,Lankford Monuments,funeral_services_and_cemeteries,FL,3,open_space,3a,bounded_outdoor,29.027801,-81.300393,29.027594616160872,-81.300393,0.8,"The pin is placed at the main access point, which appears to be the entrance to the parking area adjacent to Lankford Monuments, providing the most direct access for visitors.",gpt-4o-mini,,,,29.027594616160872,-81.300393,0.8,,shared,,,,,,"220 E New York Ave, Deland, FL, 32724, US",22.94883585257257,22.974648971725173,22.974648971725173,simple,low,True
08f2a907594f175e03b878253444aa06,Gordon Food Service Store,grocery_store,OH,1,standard_commercial,1b,large_standalone,39.8149044,-84.1308045,39.81492912289054,-84.13056846668638,0.9,"The main customer entrance is located on the street-facing facade of the building, which is visible in the imagery. The pin is placed close to the door as required.",gpt-4o-mini,39.81492912289054,-84.13056846668638,0.9,39.81464068916758,-84.1308045,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the Gordon Food Service Store.,both,,,,,,"2943 Harshman Rd, Dayton, OH, 45424, US",20.34634231261494,20.369228117299336,22.934597826700745,simple,low,True
08f2ab2d82bb295e031c0e74eeede8ae,Pizza Hut Express,pizza_restaurant,MI,1,standard_commercial,1c,small_urban_storefront,42.6036334,-83.2933189,42.60377554542955,-83.29308286668639,0.9,"The pin is placed at the main customer entrance facing the street, which is identifiable by the storefront door and signage visible in the imagery.",gpt-4o-mini,42.60377554542955,-83.29308286668639,0.9,42.60345966669721,-83.29361930603551,0.8,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the Pizza Hut Express.,both,,,,,,"2400 S Telegraph Rd, Bloomfield Hills, MI, 48302-0255, US",24.960354631280836,24.98843033024558,35.16359842006977,simple,low,True
08f2aa6ca62e8a830368caa716cb40f7,Auntie Anne's Pretzels,pretzels,NY,1,standard_commercial,1c,small_urban_storefront,42.9117371,-78.7624443,42.91179996240369,-78.76210097881656,0.9,"The pin is placed at the main customer entrance of Auntie Anne's Pretzels, which is located on the street-facing facade. The entrance is identifiable by the signage and door opening visible in the imagery.",gpt-4o-mini,42.91179996240369,-78.76210097881656,0.9,42.91156422838986,-78.7624443,0.9,"The entry point is located at the driveway cut leading into the parking lot, which is the most visible and primary access point for vehicles approaching Auntie Anne's Pretzels.",both,,,,,,"64 Galleria Dr, Buffalo, NY, 14225, US",28.820413540515947,28.852831079196577,34.989199618302266,simple,low,True
08f44a100c42b2b6032a12a98a27939d,Dollar Tree,discount_store,FL,1,standard_commercial,1c,small_urban_storefront,25.9328433,-80.1220277,25.93287224542762,-80.12179166668639,0.9,"The main entrance of Dollar Tree is located on the street-facing facade, identifiable by the storefront door and signage. The pin is placed close to the entrance as per the imagery.",gpt-4o-mini,25.93287224542762,-80.12179166668639,0.9,25.9328433,-80.1220277,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"16850 Collins Ave, Sunny Isles Beach, FL, 33160-4238, US",23.82138976993456,23.848184348814435,26.85170545587323,simple,low,True
08f275264c1acc110396d2360d5a93e9,Chipotle Mexican Grill,mexican_restaurant,MN,1,standard_commercial,1c,small_urban_storefront,44.9445211,-92.90479,44.94461981862391,-92.9045539666864,0.9,"The pin is placed at the main customer entrance of Chipotle Mexican Grill, which is located on the street-facing facade. The imagery shows the entrance clearly marked with signage.",gpt-4o-mini,44.94461981862391,-92.9045539666864,0.9,44.94427810031037,-92.90479,0.9,"The primary vehicle entry point is located on the right side of the property, where the driveway leads into the parking lot from the road.",both,,,,,,"9965 Hudson Pl, Woodbury, MN, 55125-4928, US",21.57729638789063,21.60156678299804,29.586714969832528,simple,low,True
08f2986b8a256415033922603bc80ce5,Watermill Express,water_supplier,NV,1,standard_commercial,1c,small_urban_storefront,36.180011,-115.205852,36.1800369797462,-115.20561596668638,0.9,"The main customer entrance of Watermill Express is located on the street-facing facade, which is visible in the imagery. The pin has been placed close to the door as required.",gpt-4o-mini,36.1800369797462,-115.20561596668638,0.9,36.179820481861235,-115.205852,0.8,"The primary vehicle entry point is visible as a driveway cut leading into the parking lot from the road, located slightly south of the current pin.",both,,,,,,"A1 N Decatur Blvd 840, Las Vegas, NV, 89108, US",21.380704482483264,21.404753749918008,24.100541037490405,simple,low,True
08f44cd58ea5ba2003e2a4c61e834e25,Be Caffeinated,coffee_shop,TN,1,standard_commercial,1c,small_urban_storefront,35.11428172,-85.29310823,35.114308048648105,-85.29287219668639,0.9,"The main entrance of Be Caffeinated is located on the street-facing facade, identifiable by the door and signage. The pin is placed close to the entrance.",gpt-4o-mini,35.114308048648105,-85.29287219668639,0.9,35.11408864324724,-85.29310823,0.8,"The identified entry point is the most visible driveway cut leading into the parking lot from Dayton Boulevard, allowing access to Be Caffeinated.",both,,,,,,"3601 Dayton Boulevard, Chattanooga, TN, 37415, US",21.66784242876383,21.692214671191103,24.424205751479708,simple,low,True
08f441a8984c8750031de056ec21f9b7,Einstein Bros. Bagels,bagel_restaurant,FL,1,standard_commercial,1c,small_urban_storefront,27.9455614,-82.4639949,27.945684610594657,-82.46375886668639,0.9,"The pin is placed at the main customer entrance of Einstein Bros. Bagels, which is located on the street-facing facade. The imagery shows the entrance clearly marked with signage.",gpt-4o-mini,27.945684610594657,-82.46375886668639,0.9,27.9455614,-82.4639949,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"401 W Kennedy Blvd, Tampa, FL, 33606, US",26.930603202367006,26.960895059727047,36.92714975166432,simple,low,True
08f283445937269803b7f0fe626bd986,Los Tres Hermanos Bakery,bakery,CA,1,standard_commercial,1c,small_urban_storefront,37.3503976,-121.8137107,37.350508473665,-121.8134746666864,0.9,"The pin is placed at the main customer entrance of Los Tres Hermanos Bakery, which is visible on the street-facing facade. The entrance is marked by signage and a door opening.",gpt-4o-mini,37.350508473665,-121.8134746666864,0.9,37.35020996764384,-121.8137107,0.8,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Los Tres Hermanos Bakery.,both,,,,,,"1430 S White Rd, San Jose, CA, 95127-4749, US",24.234071056387844,24.261329824101107,33.229674851518425,simple,low,True
08f2600b0ba0623403b272c6307f6e6b,Staybridge Suites Sioux Falls Southwest,hotel,SD,1,standard_commercial,1b,large_standalone,43.4961902,-96.776486,43.49629137741609,-96.7762499666864,0.9,"The main entrance of the hotel is located on the street-facing facade, identifiable by the door and signage. The pin is placed close to the entrance as per the imagery.",gpt-4o-mini,43.49629137741609,-96.7762499666864,0.9,43.49562983277242,-96.776486,0.9,"The primary vehicle entry point is visible as the driveway cut leading into the parking lot from the road, located directly in front of the hotel.",both,,,,,,"4210 W 59th St, Sioux Falls, SD, 57108-2332, US",22.11472409044344,22.139598990747796,30.323633921657706,simple,medium,True
