id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move
08f26cbd5459cc65034f42e1f81691b3,Cindie's,lingerie_store,TX,1,standard_commercial,1c,small_urban_storefront,32.6870534,-97.1315936,32.6870534,-97.1315936,1.0,"The current pin is already at the main customer entrance of Cindie's, which is the storefront door facing the street.",gpt-4o-mini,32.6870534,-97.1315936,1.0,32.68694504360733,-97.1313575666864,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Cindie's.,both,,,,,,"3610 S Cooper St, Arlington, TX, 76015-3401, US",0.0,0.0,0.0,simple,low,False
08f268cdad78eb3503e1edf7a3811ee6,Pho and Bar,vietnamese_restaurant,CO,1,standard_commercial,1c,small_urban_storefront,39.7430802,-104.9683564,39.7430802,-104.9683564,1.0,"The current pin is already at the main customer entrance of Pho and Bar, which is the storefront door facing the street.",gpt-4o-mini,39.7430802,-104.9683564,1.0,39.7430802,-104.9683564,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"1600 E 17th Ave, Denver, CO, 80218-1621, US",0.0,0.0,0.0,simple,low,False
08f44dbd1d8eec0803f542df54766a2c,Nuvision Engineering Inc,engineering_services,NC,4,no_building,4,no_building,35.5892874,-80.8634833,35.5892874,-80.8634833,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"184 Rolling Hills Rd, Mooresville, NC, 28117-8804, US",0.0,0.0,0.0,simple,high,False
08f28f0804290da203f39dfda484173b,Freddys Desserts,desserts,OR,1,standard_commercial,1c,small_urban_storefront,45.15564,-122.82819,45.15564,-122.82819,1.0,"The current pin is already at the main customer entrance of Freddys Desserts, as it is positioned at the storefront door facing the street.",gpt-4o-mini,45.15564,-122.82819,1.0,45.15547355323287,-122.82819,0.8,"The entry point is located at the bottom of the image where the driveway leads into the parking lot, making it the most visible and accessible entry for vehicles.",both,,,,,,"1600 Industrial Ave, Woodburn, OR, 97071-9677, US",0.0,0.0,0.0,simple,low,False
08f266340d965902032f0e4e3468f049,Sol Del Mar Mexican Bar & Grill,mexican_restaurant,IL,1,standard_commercial,1c,small_urban_storefront,39.599585,-88.606927,39.599585,-88.606927,1.0,"The current pin is already located at the main customer entrance of Sol Del Mar Mexican Bar & Grill, which is the storefront door facing the street.",gpt-4o-mini,39.599585,-88.606927,1.0,39.599585,-88.606927,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,39.599671800580815,-88.60687872045858,0.75,claude-haiku-4-5-20251001,10.5,"10 E Harrison St, Sullivan, IL, 61951, US",0.0,0.0,0.0,simple,low,False
08f48c88caa8560a0377aab33e4c61d4,Young's Corral,bar,AZ,1,standard_commercial,1c,small_urban_storefront,34.907206,-110.158433,34.907206,-110.158433,1.0,"The current pin is already at the main customer entrance of Young's Corral, as it is positioned at the storefront door facing the street.",gpt-4o-mini,34.907206,-110.158433,1.0,34.90701243382106,-110.158433,0.8,The identified entry point is the most visible driveway leading from the road to the parking area of Young's Corral.,both,,,,,,"865 Navajo Blvd, Holbrook, AZ, 86025-2646, US",0.0,0.0,0.0,simple,low,False
08f489e3460f0c61030536730894c21c,Kickfin,software_development,TX,4,no_building,4,no_building,30.2639841,-97.7443842,30.2639841,-97.7443842,0.3,No dedicated commercial structure is visible at the specified address; the area appears to have a mix of buildings and open spaces.,gpt-4o-mini,,,,,,,,,,,,,,"111 Congress Ave, Austin, TX, 78701-4043, US",0.0,0.0,0.0,simple,high,False
08f464b96ab16d9e033034c1ad17afd5,Gray Hong Nojima & Associates,engineering_services,HI,4,no_building,4,no_building,21.3065233,-157.8610858,21.3065233,-157.8610858,0.3,No dedicated commercial structure is visible at the address; it appears to be a home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"201 Merchant St Ste 1900, Honolulu, HI, 96813, US",0.0,0.0,0.0,multi_tenant,high,False
08f260a10371324803d17a7a9ef34dc1,The Yarn Shop,arts_and_crafts,NE,1,standard_commercial,1c,small_urban_storefront,40.7608923,-96.6543082,40.7608923,-96.6543082,0.9,"The current pin is already at the main customer entrance of The Yarn Shop, which is the storefront door facing the street.",gpt-4o-mini,40.7608923,-96.6543082,0.9,40.760713518719975,-96.65460860603552,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of The Yarn Shop.,both,,,,,,"5221 S 48th St, Lincoln, NE, 68516-2230, US",0.0,0.0,0.0,simple,low,False
08f2aaa868d1969303c6cecc3cb5faf2,64clicks,advertising_agency,VA,4,no_building,4,no_building,39.0303804,-77.3965125,39.0303804,-77.3965125,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"21165 Whitfield Pl, Sterling, VA, 20165-7276, US",0.0,0.0,0.0,simple,high,False
08f29a1d6bd8118c03bf782aab6be8da,Motel 6 Hollywood- Ca - Los Angeles,hotel,CA,1,standard_commercial,1b,large_standalone,34.102388,-118.332549,34.102388,-118.332549,1.0,"The current pin is already at the main customer entrance of the Motel 6 Hollywood, which is the storefront door facing the street.",gpt-4o-mini,34.102388,-118.332549,1.0,34.1021925556908,-118.332549,0.8,"The primary vehicle entry point is visible on the left side of the property, where the driveway leads into the parking lot.",both,,,,,,"1738 Whitley Ave, Los Angeles, CA, 90028, US",0.0,0.0,0.0,simple,medium,False
08f489e37588a0680394aad2f52c7adb,Fairfield Inn & Suites by Marriott Austin South,hotel,TX,1,standard_commercial,1b,large_standalone,30.2097109,-97.7541986,30.2097109,-97.7541986,1.0,"The current pin is already at the main customer entrance of the hotel, which is the appropriate location for pedestrian entry.",gpt-4o-mini,30.2097109,-97.7541986,1.0,30.20941420542643,-97.7541986,0.9,"The primary vehicle entry point is visible on the right side of the image, where the driveway leads into the parking lot of the hotel.",both,,,,,,"4525 S Interstate 35, Austin, TX, 78744-1803, US",0.0,0.0,0.0,simple,medium,False
08f2aac6cb74164c0364d835153f37ee,Wirtz & Daughters Natural Wood Waste Recycling Center,stone_and_masonry,MD,1,standard_commercial,1c,small_urban_storefront,39.396269,-76.388735,39.396269,-76.388735,1.0,"The current pin is already at the entrance, as it is positioned at the center of the building's main customer entrance.",gpt-4o-mini,39.396269,-76.388735,1.0,39.395672052511905,-76.388735,0.8,"The entry point is located along the road leading into the property, where the driveway cut is visible, allowing vehicles to access the site.",both,,,,,,"6275 Days Cove Rd, White Marsh, MD, 21162, US",0.0,0.0,0.0,complex,high,False
08f2a107289810f60383b811cc101437,"A.E.C. CONSULTING & EXPEDITING, INC.",engineering_services,NY,4,no_building,4,no_building,40.7118667,-74.0096527,40.7118667,-74.0096527,0.3,No dedicated commercial structure is visible at the specified address; the area appears to be a mix of buildings and green space.,gpt-4o-mini,,,,,,,,,,,,,,"20 Vesey St Ste 909, NEW YORK, NY, 10007, US",0.0,0.0,0.0,multi_tenant,high,False
08f264d8d5b280620320014a1a1a43f5,Taqueria Sabor Oaxaca 4705,food_stand,TN,3,open_space,3a,bounded_outdoor,36.2006927,-86.6213915,36.2006927,-86.6213915,0.8,"The current pin is centrally located, but the area does not clearly indicate a prominent access point. The visual center is chosen as the best option.",gpt-4o-mini,,,,36.2006927,-86.6213915,0.8,,shared,,,,,,"4705 Old Hickory Blvd, Nashville, TN, 37138-2031, US",0.0,0.0,0.0,simple,low,False
08f4446880384c750333bd469e534698,Do It Best,hardware_store,,1,standard_commercial,1c,small_urban_storefront,29.7050648,-90.5668927,29.7050648,-90.5668927,1.0,"The current pin is already at the main customer entrance of the hardware store, which is the appropriate location for pedestrian entry.",gpt-4o-mini,29.7050648,-90.5668927,1.0,29.70485978436375,-90.5668927,0.8,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the hardware store.,both,,,,,,"4560 Hwy 1 Suite 1B, 70394, US",0.0,0.0,0.0,multi_tenant,medium,False
08f2b890a368bb1103b3a9b0a0dd74d3,Hoarder's Honeypot,thrift_store,NY,1,standard_commercial,1c,small_urban_storefront,42.6998235,-74.0329839,42.6998235,-74.0329839,1.0,"The current pin is already at the main customer entrance of Hoarder's Honeypot, as it is positioned at the storefront door facing the street.",gpt-4o-mini,42.6998235,-74.0329839,1.0,42.6998235,-74.0329839,0.2,The property appears to be a pedestrian-only storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"996 Altamont Blvd, Altamont, NY, 12009-6322, US",0.0,0.0,0.0,simple,low,False
08f266212976b6e403ea688fb7006e67,Growing Grounds Garden Center & Florist,nursery_and_gardening,IL,1,standard_commercial,1c,small_urban_storefront,40.4625172,-88.9926,40.4625172,-88.9926,1.0,"The current pin is already located at the main customer entrance of the Growing Grounds Garden Center & Florist, which is the storefront door facing the street.",gpt-4o-mini,40.4625172,-88.9926,1.0,40.46225599071376,-88.9926,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking area of the Growing Grounds Garden Center & Florist.,both,,,,,,"1610 S Main St, Bloomington, IL, 61701-6764, US",0.0,0.0,0.0,complex,high,False
08f28d17b495835e03174e3aec5ba2a9,Penny Farthing Bar & Restaurant,bar,WA,1,standard_commercial,1c,small_urban_storefront,48.7507916,-122.4796994,48.7507916,-122.4796994,1.0,"The current pin is already at the main customer entrance of the Penny Farthing Bar & Restaurant, as it is positioned at the storefront door facing the street.",gpt-4o-mini,48.7507916,-122.4796994,1.0,48.7507916,-122.4796994,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"1309 Cornwall Ave, Bellingham, WA, 98225, US",0.0,0.0,0.0,simple,low,False
08f2a896e162d54d03cdf4fd88e7fb17,Mariner's Crossing Apartment Homes,accommodation,NC,1,standard_commercial,1b,large_standalone,35.8614595,-78.6818905,35.8614595,-78.6818905,1.0,"The current pin is already at the main customer entrance of Mariner's Crossing Apartment Homes, which is the appropriate location for pedestrian entry.",gpt-4o-mini,35.8614595,-78.6818905,1.0,35.861181260192666,-78.6818905,0.9,"The entry point is visible as a driveway cut leading into the parking area from the road, making it the primary vehicle entry for the property.",both,,,,,,"5723 Magellan Way, Raleigh, NC, 27612-2243, US",0.0,0.0,0.0,simple,low,False
08f2a100dc37282603bd7a18aeb7d9ce,Kids Foot Locker,shoe_store,NY,1,standard_commercial,1c,small_urban_storefront,40.7000766,-73.9203589,40.7000766,-73.9203589,1.0,"The current pin is already at the main customer entrance of Kids Foot Locker, which is the storefront door facing the street.",gpt-4o-mini,40.7000766,-73.9203589,1.0,40.7000766,-73.9203589,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"389 Knickerbocker Ave, Brooklyn, NY, 11237-4101, US",0.0,0.0,0.0,simple,low,False
08f26ac4a520380903a70be8400eb187,Holiday Inn Express & Suites Scottsbluff-Gering,hotel,NE,1,standard_commercial,1b,large_standalone,41.86799,-103.6401122,41.86799,-103.6401122,1.0,"The current pin is already at the main customer entrance of the hotel, which is the appropriate location for pedestrian entry.",gpt-4o-mini,41.86799,-103.6401122,1.0,41.86781422964168,-103.6401122,0.9,"The primary vehicle entry point is visible as the driveway cut leading into the parking lot from the road, located directly south of the building.",both,,,,,,"1821 S Frontage Rd, Scottsbluff, NE, 69361-2789, US",0.0,0.0,0.0,simple,medium,False
08f2a1468bb4b28a0348bfdfd6171b7e,Carmel Bagel Deli,bagel_shop,NY,1,standard_commercial,1c,small_urban_storefront,41.4329556,-73.6807642,41.4329556,-73.6807642,1.0,"The current pin is already at the main customer entrance of Carmel Bagel Deli, which is the storefront door facing the street.",gpt-4o-mini,41.4329556,-73.6807642,1.0,41.4329556,-73.6807642,0.2,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be a pedestrian-only storefront.",shared,,,,,,"126 Gleneida Ave, Carmel, NY, 10512-1227, US",0.0,0.0,0.0,simple,low,False
08f2aa83b69b3b0b03445c22e8bd74ec,Ebb Tide Charters,kids_recreation_and_party,MD,1,standard_commercial,1c,small_urban_storefront,38.784934997558594,-76.55529022216797,38.784934997558594,-76.55529022216797,1.0,"The current pin is already at the main customer entrance of Ebb Tide Charters, which is the storefront door facing the street.",gpt-4o-mini,38.784934997558594,-76.55529022216797,1.0,38.784332853037434,-76.55529022216797,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking area of Ebb Tide Charters.,both,,,,,,"604 Cabana Blvd, Deale, MD, 20751, US",0.0,0.0,0.0,simple,low,False
08f44d84da8092000362dbdad5a6ed3c,Earle James E,lawyer,NC,4,no_building,4,no_building,35.227736,-80.840593,35.227736,-80.840593,0.3,No dedicated commercial structure is visible at the specified address; the area appears to be a mix of commercial and construction sites.,gpt-4o-mini,,,,,,,,,,,,,,"214 N Tryon St, Charlotte, NC, 28202-0026, US",0.0,0.0,0.0,simple,high,False
08f29a56582ae483037a234caabd998c,El Tarasco Mexican Food,mexican_restaurant,CA,1,standard_commercial,1c,small_urban_storefront,33.9182406,-118.4158563,33.9182406,-118.4158563,1.0,"The current pin is already at the main customer entrance of El Tarasco Mexican Food, which is the storefront door facing the street.",gpt-4o-mini,33.9182406,-118.4158563,1.0,33.91804473137069,-118.4158563,0.8,"The identified entry point is the most visible driveway leading into the parking lot from Main St, allowing vehicle access to the restaurant.",both,,,,,,"210 Main St, El Segundo, CA, 90245-3803, US",0.0,0.0,0.0,simple,low,False
08f48ebaaed548c403d0d17699281ee2,Mesa - Baseline and Ellsworth,pharmacy,AZ,1,standard_commercial,1c,small_urban_storefront,33.37785,-111.633745,33.37785,-111.633745,1.0,"The current pin is already at the main customer entrance of the pharmacy, which is the appropriate location for pedestrian entry.",gpt-4o-mini,33.37785,-111.633745,1.0,33.37756330600263,-111.633745,0.8,"The primary vehicle entry point is located on the right side of the building, where the driveway leads into the parking lot.",both,,,,,,"9243 E Baseline Rd, Mesa, AZ, 85209-8308, US",0.0,0.0,0.0,simple,low,False
08f266a13031260e0399c3e8a77a6cec,Jfi,convenience_store,IN,1,standard_commercial,1c,small_urban_storefront,38.01001,-87.473228,38.01001,-87.473228,1.0,"The current pin is already located at the main customer entrance of the convenience store, as it is positioned at the storefront door facing the street.",gpt-4o-mini,38.01001,-87.473228,1.0,38.0098240286014,-87.473228,0.9,"The primary vehicle entry point is visible as a driveway cut leading from the road to the parking lot, located directly south of the building.",both,,,,,,"3526 Interstate Dr, Evansville, IN, 47715-1785, US",0.0,0.0,0.0,simple,low,False
08f44dc41d1061b503c6c8a20c2caa4e,Rough Water Docks,construction_services,SC,4,no_building,4,no_building,34.1202354,-81.3122752,34.1202354,-81.3122752,0.3,No dedicated commercial structure is visible; the area appears to be a residential or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"2537 Wessinger Rd, Chapin, SC, 29036-8036, US",0.0,0.0,0.0,simple,high,False
08f275802b0836580383198109308eb9,ETO Consulting,professional_services,WI,4,no_building,4,no_building,43.0927002,-89.3467928,43.0927002,-89.3467928,0.3,No dedicated commercial structure is visible at the address; the area appears residential.,gpt-4o-mini,,,,,,,,,,,,,,"257 Division St, Madison, WI, 53704-5361, US",0.0,0.0,0.0,simple,high,False
08f2aacaaa0cc21b033f678783ea3496,Blow Your Mind Studios LLC,graphic_designer,DE,4,no_building,4,no_building,39.74655,-75.55054,39.74655,-75.55054,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"300 Delaware Ave, Wilmington, DE, 19801-1607, US",0.0,0.0,0.0,simple,high,False
08f26c86ead81d920355f2418ea4bab7,Pioneer House Apartments,accommodation,TX,1,standard_commercial,1b,large_standalone,32.8281,-96.98314,32.8281,-96.98314,1.0,"The current pin is already at the main customer entrance of Pioneer House Apartments, which is the appropriate location for pedestrian entry.",gpt-4o-mini,32.8281,-96.98314,1.0,32.82781150692515,-96.98314,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking area of Pioneer House Apartments.,both,,,,,,"2851 W Pioneer Dr, Irving, TX, 75061-6561, US",0.0,0.0,0.0,simple,low,False
08f44e42a57443850332b160c172bd16,Mystic Pearl,holiday_rental_home,,3,open_space,3b,large_outdoor,29.8123333,-85.3037043,29.8123333,-85.3037043,0.8,"The current pin is centrally located, but there is no clear access point visible in the image. The area appears to be surrounded by roads, and the center is the most logical placement for the pin.",gpt-4o-mini,,,,29.8123333,-85.3037043,0.8,,shared,,,,,,"115 Saltspray Ct, 32456, US",0.0,0.0,0.0,simple,low,False
08f44a1174d1c124031f44ee027b08d4,Ortega Law Group,lawyer,FL,4,no_building,4,no_building,25.779793,-80.2264661,25.779793,-80.2264661,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,,,,,,,,,,,,,,"1888 NW 7th St, Miami, FL, 33125-3504, US",0.0,0.0,0.0,simple,high,False
08f28f33a3db146c03a65b2b1a2540a4,Quality Rentals,appliance_store,WA,1,standard_commercial,1c,small_urban_storefront,46.700839,-122.957555,46.700839,-122.957555,1.0,"The current pin is already at the main customer entrance of Quality Rentals, as it is positioned at the storefront door facing the street.",gpt-4o-mini,46.700839,-122.957555,1.0,46.700677126537045,-122.957555,0.8,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Quality Rentals.,both,,,,,,"1405 S Gold St, Centralia, WA, 98531, US",0.0,0.0,0.0,simple,low,False
08f446dc731a0b1c0397664fbe01a53f,Green Span Profiles,building_supply_store,TX,2,multi_tenant,2c,other_multi_tenant,30.0787820667028,-95.9342640638351,30.0787820667028,-95.9342640638351,1.0,The current pin is already at the correct unit entrance for Green Span Profiles.,gpt-4o-mini,30.0787820667028,-95.9342640638351,1.0,30.07857781832392,-95.9342640638351,0.8,"The nearest parking lot entrance to the Green Span Profiles unit is located directly south of the building along FM 362 Rd, making it the most accessible entry point for vehicles.",both,,,,,,"21200 Fm 362 Rd, Waller, TX, 77484, US",0.0,0.0,0.0,simple,low,False
08f489c13354d76203ff8ff8cd582208,Tequila Spurs,bar,TX,1,standard_commercial,1c,small_urban_storefront,29.348368,-98.5158625,29.348368,-98.5158625,1.0,"The current pin is already at the main customer entrance of Tequila Spurs, as it is positioned at the storefront door facing the street.",gpt-4o-mini,29.348368,-98.5158625,1.0,29.348162260185063,-98.5158625,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Tequila Spurs.,both,,,,,,"734 Cantrell Dr, San Antonio, TX, 78221-2132, US",0.0,0.0,0.0,simple,low,False
08f29a56736714880313f8dfb2b06f79,Nigel Villanueva,lawyer,CA,4,no_building,4,no_building,33.8394791,-118.3853271,33.8394791,-118.3853271,0.3,No dedicated commercial structure is visible at the address; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,,,,,,,,,,,,,,"220 S Pacific Coast Hwy, Redondo Beach, CA, 90277-3339, US",0.0,0.0,0.0,simple,high,False
08f2830ad09b32e50358cf164d3b91c0,Palmgren's Engravables,flowers_and_gifts_shop,CA,1,standard_commercial,1c,small_urban_storefront,38.2384845,-122.6426886,38.2384845,-122.6426886,1.0,"The current pin is already at the main customer entrance of Palmgren's Engravables, as it is positioned at the storefront door facing the street.",gpt-4o-mini,38.2384845,-122.6426886,1.0,38.2384845,-122.6426886,0.3,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"348 Petaluma Blvd N, Petaluma, CA, 94952-2828, US",0.0,0.0,0.0,simple,low,False
08f2a12a48d0c8c1037d436abf70a8ab,Krauszer's Food Store,grocery_store,NJ,1,standard_commercial,1b,large_standalone,40.5306023,-74.5900889,40.5306023,-74.5900889,1.0,"The current pin is already located at the main customer entrance of Krauszer's Food Store, which is the appropriate location for pedestrian entry.",gpt-4o-mini,40.5306023,-74.5900889,1.0,40.5306023,-74.5900889,0.3,"The property has no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",shared,,,,,,"807 S Main St, Manville, NJ, 08835-2550, US",0.0,0.0,0.0,simple,low,False
08f26217640928e50344ee002ae11609,3-D Cnc Inc,machine_shop,MN,1,standard_commercial,1c,small_urban_storefront,44.88695,-94.350121,44.88695,-94.350121,1.0,"The current pin is already at the main customer entrance of the building, which is the appropriate location for pedestrian entry.",gpt-4o-mini,44.88695,-94.350121,1.0,44.88678277025745,-94.350121,0.8,The identified entry point is the most visible driveway cut leading into the property from the road.,both,,,,,,"1055 5th Ave SE, Hutchinson, MN, 55350, US",0.0,0.0,0.0,simple,low,False
08f29a54c3954bb203a566265989031c,Public Storage,self_storage_facility,CA,1,standard_commercial,1b,large_standalone,33.6371913,-117.9278472,33.6371913,-117.9278472,1.0,"The current pin is already at the main customer entrance of the Public Storage facility, which is the storefront door facing the street.",gpt-4o-mini,33.6371913,-117.9278472,1.0,33.6371913,-117.9278472,0.3,"The property has no visible driveway or parking lot entry from the road; therefore, the center is marked with low confidence.",shared,,,,,,"1725 Pomona Ave, Costa Mesa, CA, 92627-3610, US",0.0,0.0,0.0,simple,low,False
08f2a1011b33224b031bcbb6713178ad,IDesign Group,graphic_designer,NY,4,no_building,4,no_building,40.9289736,-73.7509837,40.9289736,-73.7509837,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"2081 Boston Post Rd, Larchmont, NY, 10538-3701, US",0.0,0.0,0.0,simple,high,False
08f2600b1d28b768034f9e41980fe464,Storage Center,storage_facility,SD,1,standard_commercial,1c,small_urban_storefront,43.5150923,-96.8334442,43.5150923,-96.8334442,1.0,"The current pin is already at the main customer entrance of the Storage Center, which is the storefront door facing the street.",gpt-4o-mini,43.5150923,-96.8334442,1.0,43.51492113028703,-96.8334442,0.9,The entry point is visible as a driveway cut leading from the road to the parking area of the Storage Center.,both,,,,,,"8610 W 41st St, Sioux Falls, SD, 57106-6049, US",0.0,0.0,0.0,complex,high,False
