id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m
08f29a560d130b80034b216100afc4d5,"The Law Firm of Bezaire, Ledwitz & Associates, APC",wills_trusts_and_probate,CA,4,no_building,4,no_building,33.80429,-118.335922,33.80429,-118.335922,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"609 Deep Valley Dr Ste 200, Rolling Hills Estates, CA, 90274, US",0.0,0.0,0.0
08f2a8a4598a01840363fdd76633d115,Kents Cabin,cabin,,3,open_space,3b,large_outdoor,36.8582897,-80.8616279,36.8582897,-80.8616279,0.8,"The current pin is centrally located, but the main access point appears to be along the road near the intersection, which is likely the most prominent entry point for visitors.",gpt-4o-mini,,,,36.8582897,-80.8616279,0.8,,shared,,,,,,"State Rte 700, 24360, US",0.0,0.0,0.0
08f2a16a2d3a516203948095e0ec75da,Ready Coffee,coffee_shop,NY,1,standard_commercial,1c,small_urban_storefront,41.6137494,-73.913437,41.613773463770514,-73.91320096668639,0.9,"The identified location is the main customer entrance of Ready Coffee, facing the street, as indicated by the storefront door and signage.",gpt-4o-mini,41.613773463770514,-73.91320096668639,0.9,41.61357293234962,-73.913437,0.8,The identified entry point is the most visible driveway entrance from the road leading into the parking lot for Ready Coffee.,both,,,,,,"1810 South Rd, Poughkeepsie, NY, 12590-1369, US",19.803902301711542,19.8261779635528,22.323154109578297
08f29a014a20654203fe2326a9b77f45,Moxie Pest Control Riverside,pest_control_service,CA,4,no_building,4,no_building,33.9469378,-117.4471996,33.9469378,-117.4471996,0.3,No dedicated commercial structure is visible; the area appears to be a residential or mixed-use zone.,gpt-4o-mini,,,,,,,,,,,,,,"6985 Arlington Ave, Riverside, CA, 92503-1516, US",0.0,0.0,0.0
08f2a10705db24e0033586123c08a3a0,Ramada Jersey City,hotel,NJ,1,standard_commercial,1b,large_standalone,40.7329772,-74.0676626,40.7329772,-74.0676626,1.0,"The current pin is already at the main customer entrance of the Ramada Jersey City, as it is positioned at the storefront door facing the street.",gpt-4o-mini,40.7329772,-74.0676626,1.0,40.732798343658644,-74.0676626,0.8,The identified entry point is the most visible driveway entrance from the road leading to the hotel property.,both,,,,,,"65 Tonnelle Ave, Jersey City, NJ, 07306-5412, US",0.0,0.0,0.0
08f2661b70a52b9e034ad51cf4519629,"His Place Eatery - Chicken & Waffle, Ribs, and Soul Food",southern_restaurant,IN,1,standard_commercial,1c,small_urban_storefront,39.8113638,-86.0469023,39.8113638,-86.0469023,1.0,"The current pin is already at the main customer entrance of His Place Eatery, which is the storefront door facing the street.",gpt-4o-mini,39.8113638,-86.0469023,1.0,39.811100075583546,-86.0469023,0.9,"The primary vehicle entry point is visible on the right side of the image, leading into the parking lot for His Place Eatery.",both,,,,,,"6916 E 30th St, Indianapolis, IN, 46219-1105, US",0.0,0.0,0.0
08f2a14255ba90f5034ab52b6d5f806a,Quality Inn East Haven - New Haven,resort,CT,1,standard_commercial,1b,large_standalone,41.285284,-72.877898,41.285388805626866,-72.87766196668639,0.9,"The identified location is the main entrance of the Quality Inn East Haven, visible from the street with clear signage and door access.",gpt-4o-mini,41.285388805626866,-72.87766196668639,0.9,41.285106636631454,-72.877898,0.9,"The identified entry point is the main driveway leading into the parking lot, which is the most visible and accessible entry for vehicles from the road.",both,,,,,,"30 Frontage Rd, East Haven, CT, 06512, US",22.907756200980547,22.93352311321147,31.41103671273668
08f26d152e72055003a8ef8141d48a85,Four States Recycling,garbage_collection_service,TX,4,no_building,4,no_building,35.221107,-101.790421,35.221107,-101.790421,0.3,No dedicated commercial structure is visible; the area appears to be an industrial site with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"4110 E Amarillo Blvd, Amarillo, TX, 79107-5703, US",0.0,0.0,0.0
08f2884389254cd5031cd0ed10ad7793,Eden Tree Works,christmas_trees,ID,1,standard_commercial,1c,small_urban_storefront,43.6322242,-116.3158112,43.6322242,-116.3158112,1.0,"The current pin is already at the main customer entrance of Eden Tree Works, which is the storefront door facing the street.",gpt-4o-mini,43.6322242,-116.3158112,1.0,43.6322242,-116.3158112,0.2,"The image does not clearly show a driveway or parking lot entry for Eden Tree Works, indicating it may be pedestrian-only or lacking visible vehicle access.",shared,,,,,,"10722 W Excalibur St, Boise, ID, 83713, US",0.0,0.0,0.0
08f262cd5382999a03ba3cdd16e0ad01,Americas Best Value Inn Burnsville Minneapolis,resort,MN,1,standard_commercial,1b,large_standalone,44.7692070007324,-93.2917327880859,44.7692070007324,-93.2917327880859,1.0,"The current pin is already at the main customer entrance of the Americas Best Value Inn Burnsville Minneapolis, as it is positioned at the storefront door facing the street.",gpt-4o-mini,44.7692070007324,-93.2917327880859,1.0,44.76903942903905,-93.2917327880859,0.9,"The entry point is located at the southern edge of the property, where the driveway connects to the road, providing access to the parking lot.",both,,,,,,"1101 W Burnsville Pkwy, Burnsville, MN, 55337, US",0.0,0.0,0.0
08f2a100d25232a003c1767d3fd10cbf,La Primera Records,record_label,NY,1,standard_commercial,1c,small_urban_storefront,40.74475,-73.99678,40.74475,-73.99678,1.0,"The current pin is already at the main customer entrance of La Primera Records, which is the storefront door facing the street.",gpt-4o-mini,40.74475,-73.99678,1.0,40.74475,-73.99678,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"235 W 23rd St, New York, NY, 10011-2371, US",0.0,0.0,0.0
08f2aa189b436329033fd50b4d529bc5,Service Printery,commercial_printer,PA,4,no_building,4,no_building,40.9606991,-76.6145541,40.9606991,-76.6145541,0.3,No dedicated commercial structure is visible at the address; the area appears to have residential buildings and no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"453 Church St, Danville, PA, 17821, US",0.0,0.0,0.0
08f2832171a6a6a3037a788a5eceaf26,Clock Tower Self Storage,self_storage_facility,CA,1,standard_commercial,1b,large_standalone,38.7023859,-121.1691802,38.7023859,-121.1691802,0.9,"The current pin is located at the center of the building, which is likely the main entrance area based on the layout. The entrance is typically positioned centrally on the street-facing facade.",gpt-4o-mini,38.7023859,-121.1691802,0.9,38.7023859,-121.1691802,0.2,"The image does not clearly show a distinct vehicle entry point for the property. The current pin is at the center, indicating uncertainty about the exact entry location.",shared,,,,,,"7500 Folsom Auburn Rd, Folsom, CA, 95630-1798, US",0.0,0.0,0.0
08f26e5bad7268f20318265d6ac95d8d,Hidden Valley Girl Scout CAMP,campground,KS,3,open_space,3b,large_outdoor,38.958346,-95.282245,38.958346,-95.282245,0.9,"The current pin is located at the center of the campground area, which appears to be the most suitable location given the lack of clear access points visible in the image.",gpt-4o-mini,,,,38.958346,-95.282245,0.9,,shared,,,,,,"3420 Bob Billings Pkwy, Lawrence, KS, 66049, US",0.0,0.0,0.0
08f26c188e7b0ac403ac80fd3fa7799e,Red Cap Tag Agency,notary_public,OK,4,no_building,4,no_building,35.4785667,-97.5887226,35.4785667,-97.5887226,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and other non-commercial properties.,gpt-4o-mini,,,,,,,,,,,,,,"3916 NW 10th St, Oklahoma City, OK, 73107-6037, US",0.0,0.0,0.0
08f2a100d21352a903352c2dbaa8ce89,J & D Oriental Rugs,carpet_store,NY,1,standard_commercial,1c,small_urban_storefront,40.745606,-73.985255,40.745606,-73.985255,1.0,"The current pin is already at the entrance of J & D Oriental Rugs, as it is positioned at the storefront door facing the street.",gpt-4o-mini,40.745606,-73.985255,1.0,40.745606,-73.985255,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry.,shared,,,,,,"838 6th Ave, New York, NY, 10001-4193, US",0.0,0.0,0.0
08f29a46cab2c0d9037fb33db3d0412c,The Cove at Pechanga Resort and Casino,hotel,CA,1,standard_commercial,1b,large_standalone,33.4544668,-117.1079386,33.4544668,-117.1079386,1.0,"The current pin is already at the main customer entrance of The Cove at Pechanga Resort and Casino, which is the appropriate location for pedestrian entry.",gpt-4o-mini,33.4544668,-117.1079386,1.0,33.453822307374935,-117.1079386,0.9,"The primary car entry point is located at the bottom of the image, where the driveway leads into the parking area from Pechanga Parkway.",both,,,,,,"45000 Pechanga Pkwy, Temecula, CA, 92592-5810, US",0.0,0.0,0.0
08f29a41ad8e122a0386d689481c3769,Fitzgerald Knaier LLP,lawyer,CA,4,no_building,4,no_building,32.7165572,-117.1672176,32.7165572,-117.1672176,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"402 W Broadway, San Diego, CA, 92101-3542, US",0.0,0.0,0.0
08f28d17959418b103e6d36d1524dab9,Joyful Carpet Cleaning,professional_services,WA,4,no_building,4,no_building,48.8080602,-122.4843707,48.8080602,-122.4843707,0.3,No dedicated commercial structure is visible; the area appears to be a mix of commercial and open space.,gpt-4o-mini,,,,,,,,,,,,,,"4600 Guide Meridian, Bellingham, WA, 98226-9165, US",0.0,0.0,0.0
08f26d34c240b2f303f8808838cefdbc,Space Out Smoke,tobacco_shop,NM,1,standard_commercial,1c,small_urban_storefront,34.4189634,-103.1949109,34.4189634,-103.1949109,1.0,"The current pin is already at the main customer entrance of the storefront, which is the appropriate location for pedestrian entry.",gpt-4o-mini,34.4189634,-103.1949109,1.0,34.4189634,-103.1949109,0.3,"The property appears to have no visible driveway or parking lot entry from the road, indicating it may be a pedestrian-only storefront.",shared,,,,,,"2017 N Prince St, Clovis, NM, 88101-4858, US",0.0,0.0,0.0
08f2668659b1882503bd81fb6b0f0b1c,All Saints Camp and Retreat Center,campground,KY,3,open_space,3b,large_outdoor,37.5646599,-86.368007,37.5646599,-86.368007,0.8,"The current pin is at the center of the area, which is appropriate since no clear access point is visible in the image.",gpt-4o-mini,,,,37.5646599,-86.368007,0.8,,shared,,,,,,"833 Hickory Grove Rd, Leitchfield, KY, 42754-6616, US",0.0,0.0,0.0
08f44d96a62188b503395700fbd9a439,Seven Devils Mountain Cabin,cabin,NC,3,open_space,3b,large_outdoor,36.1591065,-81.7962926,36.1591065,-81.7962926,0.8,"The current pin is centrally located, but there are no clear access points visible. The area appears to be residential rather than a designated open space or campground.",gpt-4o-mini,,,,36.1591065,-81.7962926,0.8,,shared,,,,,,"Seven Devils, NC, US",0.0,0.0,0.0
08f441332538282403d38e5c8a541e7f,South Seas Island Resort Golf Course,hotel,,1,standard_commercial,1b,large_standalone,26.549278,-82.1978839,26.549278,-82.1978839,1.0,"The current pin is already at the main customer entrance of the hotel, as it is positioned at the storefront door or lobby entry facing the street.",gpt-4o-mini,26.549278,-82.1978839,1.0,26.549066856335042,-82.1978839,0.9,"The primary vehicle entry point is visible on the right side of the image, leading into the parking area of the resort.",both,,,,,,"South Seas Plantation Road, 33924, US",0.0,0.0,0.0
08f29a56c08260a2030fb9815d0e4803,WeeCare,day_care_preschool,CA,2,multi_tenant,2b,office_suite,33.9289,-118.26985,33.9289,-118.26985,1.0,The current pin is already at the correct unit entrance for WeeCare.,gpt-4o-mini,33.9289,-118.26985,1.0,33.928704155877405,-118.26985,0.8,"The nearest parking lot entry for WeeCare is located on S San Pedro St, slightly south of the current pin position, making it the most accessible entry point for drivers.",both,,,,,,"11609 S San Pedro St, Los Angeles, CA, 90061-2433, US",0.0,0.0,0.0
08f26c805d5abacd034399f7fdd070f7,Franklin's Flowers & Gifts,florist,TX,1,standard_commercial,1b,large_standalone,33.215516,-96.629215,33.215516,-96.629215,1.0,"The current pin is already at the main customer entrance of Franklin's Flowers & Gifts, as it is positioned at the storefront door facing the street.",gpt-4o-mini,33.215516,-96.629215,1.0,33.21531853075335,-96.629215,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking area of Franklin's Flowers & Gifts.,both,,,,,,"1807 N Graves St, McKinney, TX, 75069, US",0.0,0.0,0.0
08f2aaa78451824903e1d237d3e5da5d,Fish Trap,holiday_rental_home,VA,3,open_space,3b,large_outdoor,38.743153,-78.439934,38.74296890362735,-78.439934,0.8,"The pin is placed at the visual center of the area, as there is no clear access point identifiable from the image.",gpt-4o-mini,,,,38.74296890362735,-78.439934,0.8,,shared,,,,,,"5356 S Page Valley Rd, Luray, VA, 22835-2756, US",20.470582652076907,20.49360820332879,20.49360820332879
08f26cbd56b768ce03842e24c557e8df,Victoria's Secret,lingerie_store,TX,1,standard_commercial,1c,small_urban_storefront,32.6802635,-97.1302672,32.680380895017485,-97.1300311666864,0.9,"The pin is placed near the main entrance of Victoria's Secret, which is visible on the street-facing facade. The entrance is marked by signage and a door opening, making it the appropriate location for pedestrian access.",gpt-4o-mini,32.680380895017485,-97.1300311666864,0.9,32.68006483150888,-97.1300311666864,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot for Victoria's Secret.,both,,,,,,"3811 S Cooper St, Arlington, TX, 76015, US",25.659468970166788,25.68833104077043,35.18417524294212
08f275bcd3aac24903bb84eb4f5618ea,Derinda House,hotel,IL,1,standard_commercial,1b,large_standalone,42.3100033,-90.1869101,42.3100033,-90.1869101,1.0,"The current pin is already at the main customer entrance of Derinda House, as it is positioned at the center of the building's facade facing the street.",gpt-4o-mini,42.3100033,-90.1869101,1.0,42.3100033,-90.1869101,0.2,"The image does not clearly show a distinct driveway or parking lot entry visible from the road, indicating a pedestrian-only access.",shared,,,,,,"4280 S Derinda Rd, Elizabeth, IL, 61028-9207, US",0.0,0.0,0.0
08f4452a5604c9a2032fba4224fbf23c,Hampton Inn Atmore,hotel,AL,1,standard_commercial,1b,large_standalone,31.1061288,-87.4782535,31.1061288,-87.4782535,1.0,"The current pin is already at the main customer entrance of the Hampton Inn Atmore, which is the appropriate location for pedestrian entry.",gpt-4o-mini,31.1061288,-87.4782535,1.0,31.105467399769896,-87.4782535,0.9,"The primary vehicle entry point is visible as the driveway leading into the parking lot from the road, located towards the bottom of the image.",both,,,,,,"45 Rivercane Blvd W, Atmore, AL, 36502-7300, US",0.0,0.0,0.0
08f2ad30951a9830034b010de6cfb268,The Caribbean Resort & Villas,hotel,SC,1,standard_commercial,1b,large_standalone,33.7079256,-78.8611635,33.7079256,-78.8611635,1.0,"The current pin is already at the main customer entrance of The Caribbean Resort & Villas, as it is positioned at the storefront door facing the street.",gpt-4o-mini,33.7079256,-78.8611635,1.0,33.70728299747775,-78.8611635,0.9,"The primary vehicle entry point is visible on the right side of the image, where the driveway leads into the parking area of the resort.",both,,,,,,"3000 N Ocean Blvd, Myrtle Beach, SC, 29577-3046, US",0.0,0.0,0.0
08f29a0b43548cb5036dd7b525738ad1,Main Street Photo Supply Co.,gift_shop,CA,1,standard_commercial,1c,small_urban_storefront,33.8114024,-117.9188434,33.8114024,-117.9188434,1.0,"The current pin is already at the main customer entrance of Main Street Photo Supply Co., which is the storefront door facing the street.",gpt-4o-mini,33.8114024,-117.9188434,1.0,33.8114024,-117.9188434,0.2,The location appears to be a pedestrian-only area with no visible vehicle entry points.,shared,,,,,,"1313 Disneyland Dr, Anaheim, CA, 92802, US",0.0,0.0,0.0
08f12db76258a285037d6e9b5db683bc,Gravity Jack,web_designer,WA,4,no_building,4,no_building,47.6551237,-117.4204915,47.6551237,-117.4204915,0.3,No dedicated commercial structure is visible; the area appears to be a parking lot with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"157 S Howard St, Spokane, WA, 99201-4421, US",0.0,0.0,0.0
08f2a9579b6c5c8803575ce800efe378,Birdie's Grill,bar_and_grill_restaurant,OH,1,standard_commercial,1c,small_urban_storefront,40.0541785,-83.0733337,40.0541785,-83.0733337,1.0,"The current pin is already at the main customer entrance of Birdie's Grill, as it is positioned at the storefront door facing the street.",gpt-4o-mini,40.0541785,-83.0733337,1.0,40.05399783153726,-83.0733337,0.9,"The primary vehicle entry point is visible as a driveway leading into the parking lot from the road, located directly in front of the restaurant.",both,,,,,,"1965 Henderson Rd, Upper Arlington, OH, 43220-2401, US",0.0,0.0,0.0
08f2986a8396470403528736287042ef,PDS Medical Group North Las Vegas,professional_services,NV,4,no_building,4,no_building,36.2871929,-115.1789749,36.2871929,-115.1789749,0.3,No dedicated commercial structure is visible; the area appears to be a mix of residential and commercial properties without a clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"6975 Aliante Pkwy, North Las Vegas, NV, 89084-3192, US",0.0,0.0,0.0
08f274da5a31e0c403e9d27d16968c33,Autoliv Americas,professional_services,MI,4,no_building,4,no_building,42.6944394,-83.2742785,42.6944394,-83.2742785,0.3,No dedicated commercial structure is visible; the area appears to be a large building without clear storefronts.,gpt-4o-mini,,,,,,,,,,,,,,"1320 Pacific Dr, Auburn Hills, MI, 48326-1569, US",0.0,0.0,0.0
08f265ed10cf6006031caf57097c0bb2,Pioneer RV Park,campground,MO,3,open_space,3b,large_outdoor,37.1746353,-92.8490428,37.17444722924709,-92.8490428,0.8,"The pin is placed near the main access point of the campground, which appears to be the entrance along the road. This location is likely where visitors would first arrive.",gpt-4o-mini,,,,37.17444722924709,-92.8490428,0.8,,shared,,,,,,"389 Ivyl Davis Rd, Diggins, MO, 65746-8350, US",20.91251357281887,20.93603621342794,20.93603621342794
08f2a3361b34453303f40ff4ed3b9e6b,Fish Connection,hunting_and_fishing_supplies,CT,1,standard_commercial,1c,small_urban_storefront,41.4758974,-72.0647736,41.4758974,-72.0647736,1.0,"The current pin is already at the main customer entrance of Fish Connection, which is the storefront door facing the street.",gpt-4o-mini,41.4758974,-72.0647736,1.0,41.4757205557222,-72.0647736,0.8,The identified entry point is the most visible driveway entrance from the road leading to the property.,both,,,,,,"127 Route 12, Preston City, CT, 06365-8331, US",0.0,0.0,0.0
08f2a100d6cc6c9a037f91b3ab4e8e66,Essex House Hotel - Central Park South,hotel,NY,1,standard_commercial,1b,large_standalone,40.7665135,-73.9782938,40.7665135,-73.9782938,1.0,"The current pin is already at the main customer entrance of the Essex House Hotel, which is the storefront door facing the street.",gpt-4o-mini,40.7665135,-73.9782938,1.0,40.7665135,-73.9782938,0.2,The property appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,shared,,,,,,"New York, NY, US",0.0,0.0,0.0
08f2661b2ca187500333dea0b5d17348,Burton Luxury Experience,wedding_planning,IN,4,no_building,4,no_building,39.8841689,-86.0699106,39.8841689,-86.0699106,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and parking lots.,gpt-4o-mini,,,,,,,,,,,,,,"7150 Graham Rd, Indianapolis, IN, 46250-2649, US",0.0,0.0,0.0
08f2a846b140ca8303450c840790edaf,Corson Custom Graphics,sign_making,PA,1,standard_commercial,1c,small_urban_storefront,40.2941617,-80.2310155,40.2941617,-80.2310155,1.0,"The current pin is already at the entrance of the building, as it is centrally located and aligns with the main customer entrance.",gpt-4o-mini,40.2941617,-80.2310155,1.0,40.2941617,-80.2310155,0.2,The image does not clearly show a distinct vehicle entry point such as a driveway or parking lot entrance. The area appears to be primarily residential or undeveloped with no visible access for vehicles.,shared,,,,,,"53 Corson Ln, Chartiers Twp, PA, 15317-6002, US",0.0,0.0,0.0
08f2759b8e2b68a0038afede5a9bd67c,Tina's Italian Bake Shop,italian_restaurant,IL,1,standard_commercial,1c,small_urban_storefront,42.3619531,-87.9285184,42.36205615791973,-87.92828236668639,0.9,"The identified location is the main entrance of Tina's Italian Bake Shop, which is visible on the street-facing facade. The pin is placed close to the door as required.",gpt-4o-mini,42.36205615791973,-87.92828236668639,0.9,42.3619531,-87.9285184,0.2,The location appears to be a pedestrian-only urban storefront with no visible driveway or parking lot entry from the road.,both,,,,,,"5101 Washington St, Gurnee, IL, 60031-5912, US",22.52575305794909,22.551090289511315,30.887235373966675
08f2a9194b12d6e3035f949bc6203527,Crockett's Run,event_planning,OH,4,no_building,4,no_building,39.5907803,-82.4663445,39.5907803,-82.4663445,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings.,gpt-4o-mini,,,,,,,,,,,,,,"9710 Bauer Rd, Logan, OH, 43138-8593, US",0.0,0.0,0.0
08f2a100ae890740037c2a1f88f12eae,Camp Twelve Trails,campground,NY,3,open_space,3b,large_outdoor,40.8600271,-73.9294444,40.8600271,-73.9294444,0.8,"The current pin is centrally located, and if no clear access point is visible, placing the pin at the visual center of the campground is appropriate.",gpt-4o-mini,,,,40.8600271,-73.9294444,0.8,,shared,,,,,,"54 Nagle Ave, New York, NY, 10040-1406, US",0.0,0.0,0.0
08f44ac491aa0772030d762ecdb19bf0,Montemex Marketing,advertising_agency,FL,4,no_building,4,no_building,26.6799804,-80.2598057,26.6799804,-80.2598057,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"13543 Doubletree Trl, Wellington, FL, 33414-4016, US",0.0,0.0,0.0
08f2a1076ac0e94a03ae3aae25df70ac,Best Western Plus Brooklyn Bay Hotel,hotel,NY,1,standard_commercial,1b,large_standalone,40.5840958,-73.938521,40.5840958,-73.938521,1.0,"The current pin is already at the main customer entrance of the Best Western Plus Brooklyn Bay Hotel, which is the storefront door facing the street.",gpt-4o-mini,40.5840958,-73.938521,1.0,40.583916544046694,-73.938521,0.8,"The primary vehicle entry point is located on Emmons Ave, where the driveway cut leads into the parking area of the hotel.",both,,,,,,"3003 Emmons Ave, Brooklyn, NY, 11235-2212, US",0.0,0.0,0.0
08f2664ca6a81949033c8340df53688f,Old Irving - Lou Malnatis Old Irving,pizza_delivery_service,IL,1,standard_commercial,1c,small_urban_storefront,41.953283,-87.731878,41.95338672561361,-87.73164196668638,0.9,"The main entrance of the pizza delivery service is located on the street-facing facade, identifiable by the door and signage. The pin is placed close to the entrance.",gpt-4o-mini,41.95338672561361,-87.73164196668638,0.9,41.953187253279744,-87.73164196668638,0.8,"The identified entry point is the most visible driveway cut leading into the parking area for the pizza delivery service, allowing for vehicle access from the road.",both,,,,,,"3986 N Avondale Ave, Chicago, IL, 60641, US",22.671693503323404,22.697194889141468,31.087348388273043
