id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move
08f4468143b34d0d03cca189ab50c32b,Arrowhead RV Park,rv_park,TX,3,open_space,3b,large_outdoor,30.7365515,-95.056472,30.73625640637955,-95.056472,0.9,"The pin is placed at the main access point of the RV park, which appears to be the entrance area where vehicles can enter and park.",gpt-4o-mini,,,,30.73625640637955,-95.056472,0.9,,shared,,,,,,"2875 FM 2457, Livingston, TX, 77351-8351, US",32.81291347921279,32.84982182864155,32.84982182864155,complex,high,True
08f44554529961a503a33f1b232cad5b,D'Iberville Memorial Park,funeral_services_and_cemeteries,MS,3,open_space,3a,bounded_outdoor,30.443667,-88.8873648,30.443371013279304,-88.8873648,0.9,"The pin is placed at the main access point along Gorenflo Rd, which appears to be the most prominent entry to D'Iberville Memorial Park.",gpt-4o-mini,,,,30.443371013279304,-88.8873648,0.9,,shared,,,,,,"11041 Gorenflo Rd, D'Iberville, MS, 39540-2609, US",32.91222169607799,32.94924174804876,32.94924174804876,complex,high,True
08f4880ca67032b603a0cc92e246c7ef,Redbox,clothing_rental,TX,1,standard_commercial,1c,small_urban_storefront,27.5761509,-99.4722294,27.57632207923665,-99.4719933666864,0.9,"The pin is placed at the main customer entrance facing the street, which is identifiable by the storefront door and signage.",gpt-4o-mini,27.57632207923665,-99.4719933666864,0.9,27.575941680932974,-99.4722294,0.9,"The entry point is located at the bottom of the image where the parking lot opens from the road, providing the most visible access for vehicles.",both,,,,,,"7811 Mcpherson Rd, Laredo, TX, 78045, US",30.058619464091244,30.0924297507861,42.345920994377835,simple,low,True
08f2aa87ae61d29903ac915e9d12bf0b,Save A Lot,supermarket,MD,1,standard_commercial,1b,large_standalone,38.8020635,-76.9896628,38.80213038887113,-76.98931947881657,0.9,"The pin is placed at the main customer entrance of the Save A Lot supermarket, which is visible on the street-facing facade. The location is close to the door as per the imagery.",gpt-4o-mini,38.80213038887113,-76.98931947881657,0.9,38.80187955560441,-76.9896628,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of Save A Lot.,both,,,,,,"6309 Livingston Rd, Oxon Hill, MD, 20745-3027, US",30.666422020651993,30.700915971180457,37.230331688290306,simple,low,True
08f2a9372849268a03133a48f2461dbb,AT&T Kiosk,mobile_phone_accessories,KY,1,standard_commercial,1c,small_urban_storefront,39.0202602,-84.6337846,39.02032688356363,-84.63344127881656,0.9,"The pin is placed at the main customer entrance of the AT&T Kiosk, which is located on the street-facing facade. The entrance is identifiable by the door and signage visible in the imagery.",gpt-4o-mini,39.02032688356363,-84.63344127881656,0.9,39.02007682020004,-84.63354856668639,0.8,The identified entry point is the most visible driveway entrance from the road leading to the parking lot for the AT&T Kiosk.,both,,,,,,"1100 HANSEL Dr, FLORENCE, KY, 41042, US",30.5722949905655,30.60668306593623,37.11605750961766,simple,low,True
08f44a13947518d603b72a395228befa,Hayes Farms Christmas Trees,retail,FL,1,standard_commercial,1c,small_urban_storefront,26.1366672,-80.1124977,26.13684057103121,-80.1122616666864,0.9,"The identified location is the main customer entrance of Hayes Farms Christmas Trees, facing the street, as indicated by the visible door and signage.",gpt-4o-mini,26.13684057103121,-80.1122616666864,0.9,26.1366672,-80.1124977,0.2,The property appears to be a pedestrian-only urban storefront with no visible vehicle entry points.,both,,,,,,"2620 E Sunrise Blvd, Fort Lauderdale, FL, 33304-3206, US",30.443493456935023,30.47773665538378,42.888122919789005,simple,low,True
08f44a100b24e1a00333315b7caf4958,The Islander,hotel,FL,1,standard_commercial,1b,large_standalone,25.984982,-80.1242276,25.985155595641444,-80.12399156668639,0.9,"The identified location is the main customer entrance of The Islander hotel, facing the street, as indicated by the visible door and signage.",gpt-4o-mini,25.985155595641444,-80.12399156668639,0.9,25.98476982754934,-80.1242276,0.8,The primary vehicle entry point is visible as a driveway leading from the road to the parking area of the hotel.,both,,,,,,"2500 Diana Dr, Hallandale Beach, FL, 33009-4821, US",30.482934493163736,30.51722205429087,42.94368657282576,simple,medium,True
08f44ae853a9ec4a030413c1cdcb4f3b,Express Factory Outlet,clothing_store,FL,1,standard_commercial,1c,small_urban_storefront,26.7234464,-80.0858397,26.72361889072092,-80.08560366668638,0.9,"The identified location is the main customer entrance of the Express Factory Outlet, facing Palm Beach Lakes Blvd, which is the primary access point for pedestrians.",gpt-4o-mini,26.72361889072092,-80.08560366668638,0.9,26.7234464,-80.0858397,0.3,"The property has multiple entries, but the primary entry point is not clearly visible from the current pin location. The center is marked with low confidence due to uncertainty in identifying a specific car entry point.",both,,,,,,"1801 Palm Beach Lakes Blvd, West Palm Beach, FL, 33401-2001, US",30.288913023751725,30.32298234736037,42.67035344188657,simple,low,True
08f264ab1318032303ad234d707ae6bf,Redbox,music_and_dvd_store,TN,1,standard_commercial,1c,small_urban_storefront,35.5511579,-88.8107979,35.55096586407508,-88.8110983060355,0.9,"The pin is placed at the main customer entrance facing the street, which is identifiable by the storefront door and signage.",gpt-4o-mini,35.55096586407508,-88.8110983060355,0.9,35.5511579,-88.8107979,0.2,"The property appears to be a large building with no visible driveway or parking lot entry from the road, indicating it may be pedestrian-only.",both,,,,,,"2171 S Highland Ave, Jackson, TN, 38301-7739, US",34.56246602169721,34.60134228822083,48.585121588486786,simple,low,True
08f26c82d56f5b9303c8d5ac1586d26a,Plantation Place Dallas RV Park,rv_park,TX,3,open_space,3b,large_outdoor,32.8323288,-96.5659463,32.832040320662905,-96.5659463,0.9,"The pin is placed at the main access point of the RV park, which appears to be the entrance area where vehicles can enter and exit.",gpt-4o-mini,,,,32.832040320662905,-96.5659463,0.9,,shared,,,,,,"345 Barnes Bridge Rd, Sunnyvale, TX, 75182-9129, US",32.07743872686597,32.113519805288604,32.113519805288604,complex,high,True
08f2659a0cc6590803dd941c90df1da4,FairBridge Inn Express Memphis,hotel,TN,1,standard_commercial,1b,large_standalone,35.0912225,-89.9663657,35.091380516582355,-89.96602237881656,0.9,"The identified location is the main entrance of the FairBridge Inn Express Memphis, facing the street, as indicated by the visible door and signage.",gpt-4o-mini,35.091380516582355,-89.96602237881656,0.9,35.09102936862157,-89.9663657,0.9,The identified entry point is the most visible driveway entrance from the road leading to the parking lot of the FairBridge Inn Express Memphis.,both,,,,,,"2880 Lamar Ave, Memphis, TN, 38114-5020, US",35.83931979815169,35.87963228449378,48.86220844554586,simple,medium,True
08f489c0a35ab63203e9b0cd0f7c2d30,Subway,sandwich_shop,TX,1,standard_commercial,1c,small_urban_storefront,29.5698514,-98.3820653,29.569879394239276,-98.38129282733723,0.9,"The pin is placed at the main customer entrance of the Subway storefront, which is visible facing the street with clear signage and a door opening.",gpt-4o-mini,29.569879394239276,-98.38129282733723,0.9,29.569646108911986,-98.3820653,0.9,The identified entry point is the most visible driveway entrance from the road leading into the parking lot of the Subway location.,both,,,,,,"14084 Nacogdoches Rd, San Antonio, TX, 78247-1944, US",74.7724290761873,74.85653398065378,77.90795753527244,simple,low,True
08f2ad319c8f511203b277701fa7b522,Ocean Breeze and Golf Tees,holiday_rental_home,SC,3,open_space,3b,large_outdoor,33.799,-78.77664,33.798803857690494,-78.77640396668639,0.8,"The pin is placed near the main access point of the holiday rental home, which appears to be the parking lot entrance. This location provides the most direct access for visitors.",gpt-4o-mini,,,,33.798803857690494,-78.77640396668639,0.8,,shared,,,,,,"6253 Catalina Dr, North Myrtle Beach, SC, 29582, US",30.84405749301304,30.878751249853707,43.66914880668111,simple,low,True
